fid_,waarneming,euring,soortid,datum,tijdstip,blok,aantal,id_type_wa,aktid,broedcode,jaar,dtkey,overvliege,naam,x,y
5518846.0,248145485.0,15150,51,2022-07-06,14:32,FS84C,1,92,3116,14,2022,706,0,Grauwe Klauwier,233973.23260000348,178795.30189999938
5518847.0,248145484.0,15150,51,2022-07-06,14:35,FS84C,1,92,3116,14,2022,706,0,Grauwe Klauwier,233977.95809999853,178794.48790000007
5518869.0,314521159.0,15150,51,2024-06-14,20:46,FS84C,1,92,3116,14,2024,614,0,Grauwe Klauwier,233873.94799999893,178674.4166000001
5527301.0,248299244.0,15150,51,2022-07-08,09:43,FS84C,1,92,3116,14,2022,708,0,Grauwe Klauwier,234250.40160000324,178718.21799999848
5527302.0,248299245.0,15150,51,2022-07-08,09:42,FS84C,1,92,3116,14,2022,708,0,Grauwe Klauwier,234250.40160000324,178718.21799999848
5527303.0,248299246.0,15150,51,2022-07-08,09:42,FS84C,2,92,3117,6,2022,708,0,Grauwe Klauwier,234250.5477000028,178717.88659999892
5527687.0,248673438.0,15150,51,2022-07-11,07:22,FS84C,1,92,3116,14,2022,711,0,Grauwe Klauwier,234029.45750000328,178758.0423000008
5527689.0,248177163.0,15150,51,2022-07-06,14:49,FS84C,2,92,3116,14,2022,706,0,Grauwe Klauwier,234057.55139999837,178755.49430000037
11604294.0,281074416.0,15150,51,2023-07-19,,FS75D,1,1,3116,14,2023,719,0,Grauwe Klauwier,232819.59950000048,189930.28379999846
11604295.0,281074449.0,15150,51,2023-07-19,,FS75D,1,1,3116,14,2023,719,0,Grauwe Klauwier,232819.59950000048,189930.28379999846
11619942.0,196778042.0,15150,51,2020-07-21,17:07,FS84A,1,210,25,7,2020,721,0,Grauwe Klauwier,237936.02799999714,183796.55999999866
11624733.0,195448647.0,15150,51,2020-07-03,,FS84B,1,1,3121,12,2020,703,0,Grauwe Klauwier,239908.02139999717,180491.0097000003
11625542.0,215747502.0,15150,51,2021-06-03,10:18,FS84B,2,92,3116,14,2021,603,0,Grauwe Klauwier,239534.809799999,180986.45490000024
11625962.0,247973447.0,15150,51,2022-07-04,16:26,FS84B,1,92,3118,5,2022,704,0,Grauwe Klauwier,240588.81159999967,181143.0626000017
11625963.0,247973448.0,15150,51,2022-07-04,16:24,FS84B,1,92,3117,6,2022,704,0,Grauwe Klauwier,240591.85809999704,181145.23750000075
11630416.0,193757742.0,15150,51,2020-06-11,10:14,FS84B,1,92,3051,13,2020,611,0,Grauwe Klauwier,238908.79720000178,181281.7362000011
11630417.0,193766564.0,15150,51,2020-06-11,10:14,FS84B,1,90,3051,13,2020,611,0,Grauwe Klauwier,238908.79720000178,181281.7362000011
11639518.0,247973445.0,15150,51,2022-07-04,17:04,FS84B,1,92,3119,9,2022,704,0,Grauwe Klauwier,240066.60639999807,181111.52479999885
11639588.0,195627285.0,15150,51,2020-07-03,10:46,FS84B,1,90,3116,14,2020,703,0,Grauwe Klauwier,240262.42880000174,181384.62330000103
11639589.0,195454651.0,15150,51,2020-07-03,10:46,FS84B,1,92,3116,14,2020,703,0,Grauwe Klauwier,240262.42880000174,181384.62330000103
11640266.0,276561734.0,15150,51,2023-06-16,08:29,FS84B,1,92,25,7,2023,616,0,Grauwe Klauwier,240075.71819999814,181087.78090000153
11641176.0,249417450.0,15150,51,2022-07-17,12:07,FS84B,3,92,3121,12,2022,717,0,Grauwe Klauwier,240525.03140000254,181057.07039999962
11645806.0,315889233.0,15150,51,2024-06-24,08:58,FS84B,1,409,3116,14,2024,624,0,Grauwe Klauwier,239828.0829000026,181201.77870000154
11646973.0,197705301.0,15150,51,2020-08-03,19:04,FS84B,1,92,3116,14,2020,803,0,Grauwe Klauwier,240052.51659999788,181115.95019999892
11655424.0,217246483.0,15150,51,2021-06-10,06:19,FS85C,1,92,25,7,2021,610,0,Grauwe Klauwier,236452.06170000136,187348.3889000006
11655452.0,243687700.0,15150,51,2022-05-31,11:21,FS85C,1,92,25,7,2022,531,0,Grauwe Klauwier,236722.09359999746,187446.65819999948
11656190.0,196778048.0,15150,51,2020-07-21,18:41,FS85C,1,210,3116,14,2020,721,0,Grauwe Klauwier,237106.3879000023,186373.121199999
11656556.0,243687695.0,15150,51,2022-05-31,11:37,FS85C,1,92,25,7,2022,531,0,Grauwe Klauwier,236655.77899999917,187756.23690000176
11658115.0,221370020.0,15150,51,2021-07-22,11:24,FS85C,1,92,25,7,2021,722,0,Grauwe Klauwier,236546.8029000014,188610.6543999985
11658798.0,221370014.0,15150,51,2021-07-22,12:27,FS85C,1,92,3121,12,2021,722,0,Grauwe Klauwier,237338.86599999666,187733.62359999865
11659022.0,243687766.0,15150,51,2022-05-31,07:13,FS85C,1,92,25,7,2022,531,0,Grauwe Klauwier,236573.0822999999,187064.58350000158
11659023.0,243687659.0,15150,51,2022-05-31,16:14,FS85C,1,92,25,7,2022,531,0,Grauwe Klauwier,236657.6400000006,186894.19220000133
11659710.0,221370009.0,15150,51,2021-07-22,12:58,FS85C,1,92,25,7,2021,722,0,Grauwe Klauwier,236788.78549999744,187534.5982999988
11660052.0,221370000.0,15150,51,2021-07-22,14:09,FS85C,1,92,25,7,2021,722,0,Grauwe Klauwier,236661.7195999995,187356.6623999998
11660062.0,241263763.0,15150,51,2022-05-11,09:37,FS85C,1,92,25,7,2022,511,0,Grauwe Klauwier,236669.13539999723,187363.75950000063
11664863.0,317105198.0,15150,51,2024-07-01,18:48,FS85D,1,210,3116,14,2024,701,0,Grauwe Klauwier,241255.55590000004,187696.57079999894
11665730.0,314150392.0,15150,51,2024-06-11,11:42,FS85D,1,409,3115,16,2024,611,0,Grauwe Klauwier,241261.54609999806,187707.09699999914
11676711.0,219112001.0,15150,51,2021-07-05,18:51,FS86D,1,92,25,7,2021,705,0,Grauwe Klauwier,242482.39890000224,196308.73110000044
11677661.0,312866672.0,15150,51,2024-06-03,15:52,FS86D,1,92,25,7,2024,603,0,Grauwe Klauwier,242350.25580000132,196239.75349999964
