fid_,waarneming,euring,soortid,datum,tijdstip,blok,aantal,id_type_wa,aktid,broedcode,jaar,dtkey,overvliege,naam,x,y
7041198.0,209174868.0,9740,72,2021-03-23,,FS28C,1,1,3118,5,2021,323,0,Boomleeuwerik,177250.1154000014,217386.45589999855
7041610.0,209173188.0,9740,72,2021-03-23,,FS28C,1,1,3118,5,2021,323,0,Boomleeuwerik,177698.4077000022,218069.56679999828
7041634.0,209173039.0,9740,72,2021-03-23,,FS28C,1,1,3118,5,2021,323,0,Boomleeuwerik,177537.46630000323,217920.83940000087
7041797.0,267755669.0,9740,72,2023-04-15,07:08,FS28C,1,92,3116,14,2023,415,0,Boomleeuwerik,177945.28880000114,218148.86690000072
7041850.0,245139683.0,9740,72,2022-06-12,07:44,FS28C,1,92,25,7,2022,612,0,Boomleeuwerik,176597.97320000082,217224.9576999992
7043643.0,240540027.0,9740,72,2022-05-07,08:18,FS28C,1,92,25,7,2022,507,0,Boomleeuwerik,175956.1050999984,219050.57620000094
7045644.0,210577981.0,9740,72,2021-04-12,11:07,FS28C,1,92,3116,14,2021,412,0,Boomleeuwerik,177550.2146999985,217954.91099999845
7046226.0,189734875.0,9740,72,2020-04-26,,FS28C,1,1,25,7,2020,426,0,Boomleeuwerik,177208.03830000013,217912.63760000095
7046303.0,246054185.0,9740,72,2022-06-19,05:49,FS28C,1,92,25,7,2022,619,0,Boomleeuwerik,177968.4848999977,218247.03299999982
7046377.0,214831232.0,9740,72,2021-04-28,,FS28C,1,1,3118,5,2021,428,0,Boomleeuwerik,177407.57090000063,218129.25429999828
7046401.0,193104722.0,9740,72,2020-06-02,,FS28C,1,1,25,7,2020,602,0,Boomleeuwerik,177911.33309999853,218294.75279999897
7046599.0,209174878.0,9740,72,2021-03-23,,FS28C,1,1,3118,5,2021,323,0,Boomleeuwerik,177286.245099999,217493.45100000128
7047732.0,209174891.0,9740,72,2021-03-23,,FS28C,1,1,3118,5,2021,323,0,Boomleeuwerik,177181.8131000027,217725.5412000008
7048730.0,193106665.0,9740,72,2020-06-02,,FS28C,2,1,3121,12,2020,602,0,Boomleeuwerik,177142.3818999976,217867.4833999984
7049749.0,189731466.0,9740,72,2020-04-26,,FS28C,1,1,25,7,2020,426,0,Boomleeuwerik,176647.9769999981,217906.73470000178
9431218.0,196369195.0,9740,72,2020-07-17,09:26,ES99B,2,92,3121,12,2020,717,0,Boomleeuwerik,152239.78299999982,233464.21299999952
9432132.0,210818995.0,9740,72,2021-04-16,09:05,ES99B,1,107,3115,16,2021,416,0,Boomleeuwerik,152071.6475000009,233137.01080000028
9432707.0,216154036.0,9740,72,2021-06-05,10:03,ES99B,1,92,3122,8,2021,605,0,Boomleeuwerik,154675.23089999706,232549.51680000126
9439207.0,189574605.0,9740,72,2020-04-24,14:18,ES99B,2,92,3051,13,2020,424,0,Boomleeuwerik,154352.27359999716,234036.45800000057
9441545.0,193503414.0,9740,72,2020-06-06,19:07,ES99B,1,1,3121,12,2020,606,0,Boomleeuwerik,154278.25940000266,233499.04140000045
9441557.0,212581902.0,9740,72,2021-05-03,07:53,ES99B,1,92,3124,10,2021,503,0,Boomleeuwerik,154285.55189999938,233451.5267000012
9441563.0,188923222.0,9740,72,2020-04-17,14:14,ES99B,1,92,3124,10,2020,417,0,Boomleeuwerik,154324.31490000337,233517.77149999887
9441712.0,197335982.0,9740,72,2020-07-30,08:00,ES99B,1,92,3121,12,2020,730,0,Boomleeuwerik,154414.22169999778,233390.5949999988
9443502.0,274790148.0,9740,72,2023-06-03,14:35,ES99B,1,92,3116,14,2023,603,0,Boomleeuwerik,153684.87730000168,234058.85209999979
9444416.0,219398859.0,9740,72,2021-07-09,09:05,ES99B,4,92,3121,12,2021,709,0,Boomleeuwerik,153129.2308000028,232821.67119999975
9445488.0,239594833.0,9740,72,2022-04-30,09:52,ES99B,2,92,3115,16,2022,430,0,Boomleeuwerik,152332.88350000232,233746.9389999993
9446471.0,186965347.0,9740,72,2020-03-21,10:12,ES99B,1,92,25,7,2020,321,0,Boomleeuwerik,153595.4878000021,234053.79360000044
9455408.0,236715715.0,9740,72,2022-04-02,10:49,ES99B,1,92,3114,15,2022,402,0,Boomleeuwerik,154094.62089999765,232318.97470000014
9456553.0,194509591.0,9740,72,2020-06-20,13:46,ES99B,1,92,3116,14,2020,620,0,Boomleeuwerik,153249.62430000305,232083.6537999995
9457679.0,190755766.0,9740,72,2020-05-08,07:10,ES99B,1,416,3117,6,2020,508,0,Boomleeuwerik,154206.80160000175,232188.64240000024
9458352.0,188741894.0,9740,72,2020-04-15,19:30,ES99B,1,92,3051,13,2020,415,0,Boomleeuwerik,153160.8866999969,233943.9017000012
9459310.0,186556142.0,9740,72,2020-03-09,12:55,ES99B,1,92,3051,13,2020,309,0,Boomleeuwerik,154599.36320000142,232521.43519999832
9460513.0,188683767.0,9740,72,2020-04-15,08:08,ES99B,1,92,3121,12,2020,415,0,Boomleeuwerik,154771.6305000037,233582.2595999986
9463542.0,244121822.0,9740,72,2022-06-04,08:24,ES99B,1,92,3116,14,2022,604,0,Boomleeuwerik,154452.8232000023,232435.876600001
9465265.0,235113226.0,9740,72,2022-03-03,15:20,ES99B,1,92,25,7,2022,303,0,Boomleeuwerik,154492.1643999964,233403.74280000106
9469935.0,239594755.0,9740,72,2022-04-30,12:59,ES99B,1,92,3117,6,2022,430,0,Boomleeuwerik,152199.69849999994,233015.5747999996
9472625.0,235871653.0,9740,72,2022-03-22,12:38,ES99B,2,92,3118,5,2022,322,0,Boomleeuwerik,152891.1855000034,233858.0047999993
9477982.0,194582354.0,9740,72,2020-06-21,09:47,ES99B,6,92,3121,12,2020,621,0,Boomleeuwerik,154293.89919999987,232480.84809999913
9479662.0,242413174.0,9740,72,2022-05-21,11:18,ES99B,2,92,25,7,2022,521,0,Boomleeuwerik,153124.7773000002,232130.68780000135
9479917.0,274077232.0,9740,72,2023-05-30,11:53,ES99B,1,92,3121,12,2023,530,0,Boomleeuwerik,154667.60369999707,233614.86320000142
9480600.0,305346499.0,9740,72,2024-04-17,08:32,ES99B,1,210,3116,14,2024,417,0,Boomleeuwerik,153363.55799999833,234080.26559999958
9484743.0,195911685.0,9740,72,2020-07-11,09:54,ES99B,4,92,3121,12,2020,711,0,Boomleeuwerik,152268.0170999989,233611.93840000033
9485432.0,234851750.0,9740,72,2022-03-06,15:17,ES99B,1,92,3114,15,2022,306,0,Boomleeuwerik,153164.76269999892,232832.72850000113
9486745.0,213648533.0,9740,72,2021-05-14,07:36,ES99B,4,92,3121,12,2021,514,0,Boomleeuwerik,153054.06589999795,232229.90729999915
9490238.0,215608144.0,9740,72,2021-06-01,14:58,ES99D,1,92,3116,14,2021,601,0,Boomleeuwerik,153466.39410000294,231855.45100000128
9490608.0,238910903.0,9740,72,2022-04-02,11:30,ES99D,3,210,28,6,2022,402,0,Boomleeuwerik,153345.38019999862,231705.7611999996
9501859.0,309046756.0,9740,72,2024-05-10,12:24,ES99D,1,1,3116,14,2024,510,0,Boomleeuwerik,153520.70889999717,231649.60229999945
9505843.0,239079424.0,9740,72,2022-04-26,10:18,ES99D,1,92,3116,14,2022,426,0,Boomleeuwerik,154466.28100000322,231851.1345999986
9507493.0,239079428.0,9740,72,2022-04-26,10:10,ES99D,1,92,25,7,2022,426,0,Boomleeuwerik,154213.56970000267,231743.1136999987
9528478.0,194120364.0,9740,72,2020-06-15,08:27,FS09A,1,92,3116,14,2020,615,0,Boomleeuwerik,154856.4571999982,233748.52039999887
9528916.0,207635458.0,9740,72,2021-02-21,15:17,FS09A,2,1,3118,5,2021,221,0,Boomleeuwerik,154946.20149999857,233699.80739999935
9531902.0,192603885.0,9740,72,2020-05-28,,FS09A,2,1,3116,14,2020,528,0,Boomleeuwerik,155349.5970999971,232477.48550000042
9561315.0,245086776.0,9740,72,2022-06-11,17:20,FS09C,1,92,3114,15,2022,611,0,Boomleeuwerik,155129.92159999907,231956.5923999995
9562380.0,239997556.0,9740,72,2022-05-03,11:02,FS09C,1,210,3051,13,2022,503,0,Boomleeuwerik,158866.1378000006,227862.41090000048
9568654.0,213147560.0,9740,72,2021-05-09,11:35,FS09C,1,92,3051,13,2021,509,0,Boomleeuwerik,158383.7071999982,228047.19399999827
9571968.0,218849544.0,9740,72,2021-07-03,09:34,FS09C,1,92,25,7,2021,703,0,Boomleeuwerik,155418.8967999965,231462.98039999977
9572810.0,305883528.0,9740,72,2024-04-22,11:01,FS09C,1,210,3116,14,2024,422,0,Boomleeuwerik,158396.0372999981,228025.22410000116
9574855.0,190958533.0,9740,72,2020-05-09,21:27,FS09C,1,210,3051,13,2020,509,0,Boomleeuwerik,158663.93819999695,227235.6576000005
9587776.0,235572062.0,9740,72,2022-03-18,09:20,FS09C,1,92,25,7,2022,318,0,Boomleeuwerik,154847.6398999989,230536.16340000182
9588237.0,246563681.0,9740,72,2022-06-11,17:20,FS09C,1,90,3114,15,2022,611,0,Boomleeuwerik,155129.92159999907,231956.5923999995
9721572.0,275105308.0,9740,72,2023-06-06,10:29,FT20D,1,92,25,7,2023,606,0,Boomleeuwerik,180819.25779999793,239099.6629000008
9722432.0,253155253.0,9740,72,2022-08-24,11:02,FT20D,3,92,3121,12,2022,824,0,Boomleeuwerik,180811.86649999768,239371.26949999854
9723199.0,253155254.0,9740,72,2022-08-24,10:41,FT20D,3,92,3121,12,2022,824,0,Boomleeuwerik,180833.33680000156,239150.68149999902
11021009.0,189001665.0,9740,72,2020-04-18,16:34,ES98B,1,416,3116,14,2020,418,0,Boomleeuwerik,153623.47890000045,226298.76429999992
11380712.0,191159601.0,9740,72,2020-05-12,08:20,FS08A,1,210,3115,16,2020,512,0,Boomleeuwerik,158346.03620000184,226526.3238000013
11381579.0,211540590.0,9740,72,2021-04-23,11:37,FS08A,1,210,3116,14,2021,423,0,Boomleeuwerik,158124.2522,224978.18690000102
11381582.0,211540577.0,9740,72,2021-04-23,10:23,FS08A,1,210,3114,15,2021,423,0,Boomleeuwerik,158255.61800000072,225657.15549999848
11381610.0,192422799.0,9740,72,2020-05-25,10:25,FS08A,1,1,3116,14,2020,525,0,Boomleeuwerik,158953.25500000268,224855.1308999993
11386879.0,215125732.0,9740,72,2021-05-29,09:22,FS08A,1,210,3116,14,2021,529,0,Boomleeuwerik,159152.09960000217,226598.63529999927
11387466.0,191956626.0,9740,72,2020-05-21,12:19,FS08A,1,92,25,7,2020,521,0,Boomleeuwerik,159079.5006000027,226633.49549999833
11387472.0,212796308.0,9740,72,2021-05-06,10:46,FS08A,1,210,3116,14,2021,506,0,Boomleeuwerik,159123.41529999673,226515.25539999828
11391285.0,210910267.0,9740,72,2021-04-17,08:05,FS08B,1,1,3116,14,2021,417,0,Boomleeuwerik,161586.09759999812,224777.30490000173
11396275.0,305762129.0,9740,72,2024-04-21,12:13,FS08B,1,210,3116,14,2024,421,0,Boomleeuwerik,163201.12349999696,225867.0533999987
11396765.0,185996655.0,9740,72,2020-03-01,,FS08B,2,1,3118,5,2020,301,0,Boomleeuwerik,162418.7650000006,225136.40239999816
11397416.0,234306878.0,9740,72,2022-02-26,,FS08B,2,1,3118,5,2022,226,0,Boomleeuwerik,162390.31849999726,225152.5824000016
11399287.0,209019072.0,9740,72,2021-03-20,10:23,FS08B,2,210,3117,6,2021,320,0,Boomleeuwerik,163594.51669999957,226426.90799999982
11400396.0,234746870.0,9740,72,2022-03-05,,FS08B,2,1,3118,5,2022,305,0,Boomleeuwerik,163334.54089999944,226656.6862999983
11400699.0,234746360.0,9740,72,2022-03-05,,FS08B,2,1,3118,5,2022,305,0,Boomleeuwerik,162384.37910000235,225134.66970000044
11448112.0,193851815.0,9740,72,2020-06-12,07:49,FS09B,1,416,3116,14,2020,612,0,Boomleeuwerik,160752.21980000287,232952.31960000098
11494723.0,210012072.0,9740,72,2021-04-03,09:44,FS09D,2,210,3117,6,2021,403,0,Boomleeuwerik,163667.98870000243,227161.40569999814
11497093.0,209019082.0,9740,72,2021-03-20,11:38,FS09D,2,210,3117,6,2021,320,0,Boomleeuwerik,163721.82230000198,227275.74500000104
11497614.0,189540074.0,9740,72,2020-04-22,12:07,FS09D,1,92,3051,13,2020,422,0,Boomleeuwerik,163250.76120000333,231734.27589999884
11525810.0,210564758.0,9740,72,2021-04-11,11:58,FS19B,1,92,25,7,2021,411,0,Boomleeuwerik,172855.99159999937,236273.37099999934
11527942.0,186392563.0,9740,72,2020-03-09,10:38,FS19C,2,210,3118,5,2020,309,0,Boomleeuwerik,165111.88539999723,228610.10179999843
11530518.0,210910170.0,9740,72,2021-04-17,,FS19C,1,1,3119,9,2021,417,0,Boomleeuwerik,165423.54410000145,227328.4765000008
11539398.0,190028099.0,9740,72,2020-04-29,,FS19C,2,1,28,6,2020,429,0,Boomleeuwerik,166537.97049999982,229265.12590000033
