fid_,waarneming,euring,soortid,datum,tijdstip,blok,aantal,id_type_wa,aktid,broedcode,jaar,dtkey,overvliege,naam,x,y
6067317.0,209171339.0,8630,759,2021-03-18,06:49,FS29D,1,92,3118,5,2021,318,0,Zwarte Specht,184494.42369999737,229282.9871999994
6202597.0,195207942.0,8630,759,2020-06-28,13:35,FS38A,1,1,3121,12,2020,628,0,Zwarte Specht,189064.64220000058,226144.01889999956
6208150.0,317106291.0,8630,759,2024-07-01,10:41,FS38B,1,92,25,7,2024,701,0,Zwarte Specht,194230.4530000016,224393.3590000011
6211648.0,210295080.0,8630,759,2021-04-08,10:30,FS38B,1,90,3051,13,2021,408,0,Zwarte Specht,194020.14019999653,225268.26300000027
6211922.0,209672019.0,8630,759,2021-03-30,11:46,FS38B,3,210,3119,9,2021,330,0,Zwarte Specht,193906.2800000012,225115.54729999974
6214144.0,269596330.0,8630,759,2023-03-26,15:21,FS38B,2,92,3118,5,2023,326,0,Zwarte Specht,194479.31949999928,225748.4043999985
6215852.0,210289534.0,8630,759,2021-04-08,10:30,FS38B,1,1,3051,13,2021,408,0,Zwarte Specht,194020.14019999653,225268.26300000027
6218231.0,332542917.0,8630,759,2021-04-08,10:30,FS38B,1,90,3051,13,2021,408,0,Zwarte Specht,194020.14019999653,225268.26300000027
6303149.0,186631932.0,8630,759,2020-03-15,08:38,FS39A,3,92,3118,5,2020,315,0,Zwarte Specht,187223.02799999714,232048.08199999854
6316915.0,187686312.0,8630,759,2020-04-03,10:44,FS39C,1,210,3117,6,2020,403,0,Zwarte Specht,185078.13159999996,230497.03220000118
6316916.0,187710987.0,8630,759,2020-04-03,16:30,FS39C,1,90,3051,13,2020,403,0,Zwarte Specht,185073.88130000234,230515.6495999992
6318583.0,187686311.0,8630,759,2020-04-03,10:41,FS39C,1,210,3051,13,2020,403,0,Zwarte Specht,185073.88130000234,230515.6495999992
6324285.0,300590425.0,8630,759,2024-03-10,10:40,FS39C,1,92,28,6,2024,310,0,Zwarte Specht,189092.0759000033,227612.04320000112
6332802.0,210716071.0,8630,759,2021-04-14,11:17,FS39C,2,210,3119,9,2021,414,0,Zwarte Specht,189387.91430000216,227341.19729999825
6364230.0,210964998.0,8630,759,2021-04-14,11:39,FS39D,1,92,28,6,2021,414,0,Zwarte Specht,191804.9944999963,230268.22590000182
6369697.0,265451906.0,8630,759,2023-03-18,,FS39D,1,1,28,6,2023,318,0,Zwarte Specht,191284.78559999913,227068.46570000052
6370009.0,234624719.0,8630,759,2022-03-03,10:45,FS39D,2,92,3118,5,2022,303,0,Zwarte Specht,189942.98799999803,227346.0625
6441259.0,184816026.0,8630,759,2020-01-26,11:30,FS48A,3,92,28,6,2020,126,0,Zwarte Specht,196287.49480000138,224327.7525999993
6474199.0,184824802.0,8630,759,2020-01-26,11:48,FS48A,3,90,28,6,2020,126,0,Zwarte Specht,196332.39130000025,224338.7206000015
6485810.0,194817622.0,8630,759,2020-06-24,08:36,FS48A,1,92,3116,14,2020,624,0,Zwarte Specht,196048.17570000142,225431.27919999883
6490682.0,235711532.0,8630,759,2022-03-20,07:11,FS48A,1,92,3118,5,2022,320,0,Zwarte Specht,195583.7651000023,225304.92430000007
6503602.0,184823430.0,8630,759,2020-01-26,13:50,FS48A,1,1,28,6,2020,126,0,Zwarte Specht,196004.64029999822,224572.34099999815
6559229.0,189982189.0,8630,759,2020-04-28,08:10,FS49C,1,1,3117,6,2020,428,0,Zwarte Specht,198560.34880000353,228285.16070000082
6560293.0,274228406.0,8630,759,2023-05-29,12:31,FS49C,1,92,3115,16,2023,529,0,Zwarte Specht,196453.18240000308,227313.05799999833
6562124.0,235955526.0,8630,759,2022-03-22,16:44,FS49C,1,1,3051,13,2022,322,0,Zwarte Specht,199670.757600002,230718.5529000014
