fid_,waarneming,euring,soortid,datum,tijdstip,blok,aantal,id_type_wa,aktid,broedcode,jaar,dtkey,overvliege,naam,x,y
5948839.0,193771072.0,8830,290,2020-06-10,16:05,FS58C,1,92,3116,14,2020,610,0,Middelste Bonte Specht,204808.00720000267,219896.68989999965
5962750.0,264269702.0,8830,290,2023-02-26,09:03,FS58C,1,92,25,7,2023,226,0,Middelste Bonte Specht,204572.35499999672,218901.56340000033
6221816.0,212258661.0,8830,290,2021-04-29,,FS38B,1,1,25,7,2021,429,0,Middelste Bonte Specht,191091.7820999995,225537.10960000008
6330784.0,219743960.0,8830,290,2021-07-12,,FS39C,1,1,25,7,2021,712,0,Middelste Bonte Specht,188293.48870000243,226494.62319999933
6344938.0,187547092.0,8830,290,2020-03-31,,FS39C,1,1,3119,9,2020,331,0,Middelste Bonte Specht,189104.3898999989,227608.5511999987
6370065.0,186125841.0,8830,290,2020-03-04,,FS39D,1,1,3118,5,2020,304,0,Middelste Bonte Specht,189899.73799999803,228059.46779999882
6370161.0,191396758.0,8830,290,2020-05-15,12:59,FS39D,1,92,3116,14,2020,515,0,Middelste Bonte Specht,189755.2597000003,228283.05050000176
6370163.0,192580465.0,8830,290,2020-05-27,16:18,FS39D,2,1,3116,14,2020,527,0,Middelste Bonte Specht,189759.24120000005,228262.7773000002
6370796.0,191440773.0,8830,290,2020-05-15,12:59,FS39D,1,90,3116,14,2020,515,0,Middelste Bonte Specht,189755.2597000003,228283.05050000176
6560359.0,240346117.0,8830,290,2022-05-05,10:05,FS49C,1,92,25,7,2022,505,0,Middelste Bonte Specht,195731.08669999987,228957.7045999989
6565111.0,237318069.0,8830,290,2022-04-10,08:24,FS49D,1,1,3117,6,2022,410,0,Middelste Bonte Specht,200166.22580000013,226218.3836000003
9625153.0,238618394.0,8830,290,2022-04-22,13:28,FS29B,1,92,3117,6,2022,422,0,Middelste Bonte Specht,181765.7274999991,233267.10770000145
9628754.0,243801781.0,8830,290,2022-06-01,20:17,FS29B,1,92,3115,16,2022,601,0,Middelste Bonte Specht,181785.97150000185,233264.27340000123
9640645.0,248282729.0,8830,290,2022-05-26,08:39,FS29B,1,92,3115,16,2022,526,0,Middelste Bonte Specht,182252.76860000193,233361.20179999992
