fid_,waarneming,euring,soortid,datum,tijdstip,blok,aantal,id_type_wa,aktid,broedcode,jaar,dtkey,overvliege,naam,x,y
5804393.0,222302410.0,15080,350,2021-08-07,,FS57A,1,1,25,7,2021,807,0,Wielewaal,208711.0930000022,213705.5212999992
6216289.0,243435467.0,15080,350,2022-05-29,09:32,FS38B,1,92,3117,6,2022,529,0,Wielewaal,193847.1149000004,225233.2685999982
6224013.0,243445621.0,15080,350,2022-05-29,09:30,FS38B,1,92,3117,6,2022,529,0,Wielewaal,193851.0529000014,225060.31340000033
6300170.0,193815056.0,15080,350,2020-06-11,12:07,FS39A,1,92,28,6,2020,611,0,Wielewaal,187406.82569999993,232377.56590000167
6300552.0,198481108.0,15080,350,2020-08-15,07:54,FS39A,2,92,25,7,2020,815,0,Wielewaal,186236.03970000148,234061.42289999872
6307767.0,280491515.0,15080,350,2023-07-14,19:48,FS39A,3,92,3121,12,2023,714,0,Wielewaal,186400.50829999894,233836.71119999886
6317254.0,192087078.0,15080,350,2020-05-22,,FS39C,1,1,3118,5,2020,522,0,Wielewaal,189587.86879999936,228209.27800000086
9416148.0,192634202.0,15080,350,2020-05-28,14:03,FS36D,1,92,3117,6,2020,528,0,Wielewaal,193355.89360000193,199419.18690000102
9621229.0,240405201.0,15080,350,2022-05-06,10:30,FS29A,1,210,3117,6,2022,506,0,Wielewaal,178547.06490000337,233143.1447999999
9623316.0,240405174.0,15080,350,2022-05-06,09:48,FS29A,1,210,3117,6,2022,506,0,Wielewaal,178861.50429999828,232558.19139999896
9637384.0,195595697.0,15080,350,2020-06-07,13:21,FS29B,1,92,25,7,2020,607,0,Wielewaal,181393.1393999979,235103.5260999985
11848724.0,217714461.0,15080,350,2021-06-20,14:18,FS68D,1,92,25,7,2021,620,0,Wielewaal,222236.72580000013,217540.0960999988
11851792.0,321599617.0,15080,350,2024-07-28,09:09,FS68D,2,92,25,7,2024,728,0,Wielewaal,222363.57429999858,217639.23570000008
11855466.0,218010533.0,15080,350,2021-06-24,09:39,FS68D,1,92,25,7,2021,624,0,Wielewaal,222274.14509999752,217389.51350000128
11867230.0,220249297.0,15080,350,2021-07-18,08:42,FS68D,3,92,3121,12,2021,718,0,Wielewaal,222242.57020000368,217542.0487000011
11944880.0,217737676.0,15080,350,2021-06-20,20:11,FS68D,1,92,25,7,2021,620,0,Wielewaal,224101.0393999964,218562.05070000142
11975987.0,217737580.0,15080,350,2021-06-20,21:28,FS68D,1,92,25,7,2021,620,0,Wielewaal,223537.4726999998,217190.33419999853
