fid_,waarneming,euring,soortid,datum,tijdstip,blok,aantal,id_type_wa,aktid,broedcode,jaar,dtkey,overvliege,naam,x,y
802534.0,269859112.0,2600,81,2023-05-01,10:40,ES87B,1,1,28,6,2023,501,0,Bruine Kiekendief,140486.9606000036,214981.57649999857
808255.0,270223614.0,2600,81,2023-05-03,19:25,ES87B,1,92,28,6,2023,503,0,Bruine Kiekendief,140503.29950000346,215158.94949999824
809101.0,211697345.0,2600,81,2021-04-19,08:05,ES87B,1,92,28,6,2021,419,0,Bruine Kiekendief,142456.56930000335,215927.49190000072
809769.0,214799029.0,2600,81,2021-05-25,,ES87B,1,1,3116,14,2021,525,0,Bruine Kiekendief,144438.68710000068,215135.10709999874
847247.0,240230876.0,2600,81,2022-05-04,20:18,ES88B,2,92,28,6,2022,504,0,Bruine Kiekendief,144098.24639999866,222789.54089999944
851221.0,309979207.0,2600,81,2024-05-17,,ES88B,1,1,3116,14,2024,517,0,Bruine Kiekendief,140267.59309999645,224624.45160000026
868097.0,278378848.0,2600,81,2023-06-28,13:27,ES88B,1,210,3116,14,2023,628,0,Bruine Kiekendief,140741.26330000162,224639.51300000027
873669.0,307992617.0,2600,81,2024-05-05,,ES88B,1,1,3116,14,2024,505,0,Bruine Kiekendief,141068.1352000013,225897.2023999989
878584.0,241888112.0,2600,81,2022-05-17,11:26,ES88B,1,1,3116,14,2022,517,0,Bruine Kiekendief,140924.36029999703,224359.73330000043
879259.0,250302745.0,2600,81,2022-07-25,17:04,ES88B,1,92,3116,14,2022,725,0,Bruine Kiekendief,141386.8356000036,225493.3958999999
886279.0,282198135.0,2600,81,2023-07-28,14:52,ES88B,1,92,3116,14,2023,728,0,Bruine Kiekendief,141771.50699999928,224735.8456000015
897085.0,249969758.0,2600,81,2022-07-22,,ES88B,1,1,3116,14,2022,722,0,Bruine Kiekendief,141529.11620000005,223698.23800000176
899296.0,190426382.0,2600,81,2020-05-04,10:51,ES88B,1,92,3116,14,2020,504,0,Bruine Kiekendief,144065.16099999845,223235.58559999987
903404.0,251528320.0,2600,81,2022-08-06,09:57,ES88B,1,92,3116,14,2022,806,0,Bruine Kiekendief,141276.8334000036,225345.69700000063
905108.0,268806549.0,2600,81,2023-04-23,13:43,ES88B,2,210,3118,5,2023,423,0,Bruine Kiekendief,141265.66889999807,225283.57649999857
917603.0,273786797.0,2600,81,2023-05-28,12:59,ES88B,1,92,3116,14,2023,528,0,Bruine Kiekendief,139890.59170000255,224071.54210000113
925546.0,191697291.0,2600,81,2020-05-18,09:14,ES88B,1,92,3051,13,2020,518,0,Bruine Kiekendief,144092.74400000274,222513.1341000013
926803.0,247551930.0,2600,81,2022-06-30,12:07,ES88B,1,92,28,6,2022,630,0,Bruine Kiekendief,141895.62139999866,225055.01469999924
928847.0,304948988.0,2600,81,2024-03-26,12:27,ES88B,1,92,28,6,2024,326,0,Bruine Kiekendief,141364.6547999978,225516.99240000173
931214.0,251046983.0,2600,81,2022-08-01,,ES88B,1,1,3116,14,2022,801,0,Bruine Kiekendief,141434.05640000105,225371.49639999866
934126.0,240011529.0,2600,81,2022-05-03,09:28,ES88B,1,92,28,6,2022,503,0,Bruine Kiekendief,141908.99840000272,224756.84970000014
936532.0,216757284.0,2600,81,2021-06-12,08:50,ES88B,1,92,3117,6,2021,612,0,Bruine Kiekendief,140815.31170000136,226129.51720000058
948154.0,243808339.0,2600,81,2022-06-01,18:20,ES88B,1,92,28,6,2022,601,0,Bruine Kiekendief,144137.5100999996,222552.0458999984
948175.0,251801992.0,2600,81,2022-08-08,18:25,ES88B,2,92,3121,12,2022,808,0,Bruine Kiekendief,144088.92930000275,222963.76220000163
973523.0,190648792.0,2600,81,2020-05-07,08:30,ES88C,1,92,3117,6,2020,507,0,Bruine Kiekendief,135684.2254000008,218905.36050000042
981492.0,218096663.0,2600,81,2021-06-23,07:43,ES88C,1,92,28,6,2021,623,0,Bruine Kiekendief,139425.1449000016,220243.78409999982
984861.0,326446496.0,2600,81,2024-07-30,09:45,ES88C,2,1,3121,12,2024,730,0,Bruine Kiekendief,135674.44680000097,218896.98750000075
993446.0,189856697.0,2600,81,2020-04-27,15:57,ES88C,1,92,3117,6,2020,427,0,Bruine Kiekendief,134725.99360000342,218398.3220999986
994080.0,239661667.0,2600,81,2022-04-30,12:26,ES88C,2,92,3116,14,2022,430,0,Bruine Kiekendief,139135.39379999787,217267.11930000037
1029758.0,218883975.0,2600,81,2021-07-03,13:40,ES88C,1,92,3116,14,2021,703,0,Bruine Kiekendief,139456.133100003,220247.92390000075
1057231.0,195218015.0,2600,81,2020-06-29,06:37,ES88D,1,92,3116,14,2020,629,0,Bruine Kiekendief,144266.249499999,221952.8183999993
1068021.0,191697292.0,2600,81,2020-05-18,09:13,ES88D,1,92,3051,13,2020,518,0,Bruine Kiekendief,144230.322800003,222067.21449999884
1072161.0,187603282.0,2600,81,2020-04-01,09:39,ES88D,1,92,3119,9,2020,401,0,Bruine Kiekendief,144252.46389999986,222046.03990000114
1078031.0,211372641.0,2600,81,2021-04-21,16:39,ES97A,1,1,28,6,2021,421,0,Bruine Kiekendief,144721.96029999852,214563.05490000173
1079908.0,271299149.0,2600,81,2023-05-11,,ES97A,1,1,3119,9,2023,511,0,Bruine Kiekendief,144735.0331000015,214647.44139999896
1083844.0,268145044.0,2600,81,2023-04-17,17:37,ES97A,1,210,3119,9,2023,417,0,Bruine Kiekendief,144491.86869999766,214876.03180000186
1084415.0,265732348.0,2600,81,2023-03-21,12:29,ES97A,1,92,3119,9,2023,321,0,Bruine Kiekendief,144772.42930000275,214730.24549999833
1092796.0,216298201.0,2600,81,2021-06-08,07:19,ES97A,1,92,3119,9,2021,608,0,Bruine Kiekendief,144700.08309999853,214661.7575000003
1097148.0,214544426.0,2600,81,2021-05-23,11:17,ES97A,2,1,3116,14,2021,523,0,Bruine Kiekendief,144513.89670000225,215258.7287000008
1098121.0,213762880.0,2600,81,2021-05-15,09:04,ES97A,1,92,3119,9,2021,515,0,Bruine Kiekendief,144946.48210000247,215334.82789999992
1098435.0,215085542.0,2600,81,2021-05-28,10:35,ES97A,2,1,3119,9,2021,528,0,Bruine Kiekendief,144747.32840000093,214706.21539999917
1098561.0,308601559.0,2600,81,2024-05-09,14:55,ES97A,1,1,3119,9,2024,509,0,Bruine Kiekendief,144849.1673000008,214434.08900000155
1101204.0,304768663.0,2600,81,2024-04-12,,ES97A,1,1,3119,9,2024,412,0,Bruine Kiekendief,144768.45539999753,214728.94159999862
1108895.0,281907665.0,2600,81,2023-07-25,16:30,ES97A,2,92,28,6,2023,725,0,Bruine Kiekendief,144973.79779999703,215500.8986000009
1115805.0,304974790.0,2600,81,2024-04-13,10:04,ES97A,1,1,28,6,2024,413,0,Bruine Kiekendief,144844.54559999704,214694.43690000102
1123287.0,212237491.0,2600,81,2021-04-29,12:18,ES97A,1,92,3119,9,2021,429,0,Bruine Kiekendief,144814.11249999702,215257.69060000032
1124392.0,246110431.0,2600,81,2022-06-19,10:03,ES97A,1,92,3116,14,2022,619,0,Bruine Kiekendief,145004.16889999807,214901.87700000033
1125458.0,241507761.0,2600,81,2022-05-14,08:56,ES97A,1,92,3051,13,2022,514,0,Bruine Kiekendief,144794.61400000006,214624.85970000178
1127084.0,271726131.0,2600,81,2023-05-14,10:29,ES97A,2,1,28,6,2023,514,0,Bruine Kiekendief,144918.6174999997,214411.9492000006
1127099.0,304975240.0,2600,81,2024-04-13,11:21,ES97A,1,1,28,6,2024,413,0,Bruine Kiekendief,144928.317400001,214521.0188000016
1128389.0,246110438.0,2600,81,2022-06-19,09:35,ES97A,2,92,3121,12,2022,619,0,Bruine Kiekendief,144783.21239999682,214909.73189999908
1128656.0,240716230.0,2600,81,2022-05-08,08:26,ES97A,1,92,3117,6,2022,508,0,Bruine Kiekendief,144851.69070000201,214523.4774999991
1128657.0,268704025.0,2600,81,2023-04-21,10:37,ES97A,1,92,3119,9,2023,421,0,Bruine Kiekendief,144896.3180000037,214499.1237999983
1131856.0,239243444.0,2600,81,2022-04-27,,ES97A,2,1,3119,9,2022,427,0,Bruine Kiekendief,144868.65779999644,214742.9574000016
1133070.0,271434348.0,2600,81,2023-05-12,,ES97A,1,1,3119,9,2023,512,0,Bruine Kiekendief,144827.04599999636,214733.9477000013
1133080.0,241420862.0,2600,81,2022-05-14,08:55,ES97A,1,92,3117,6,2022,514,0,Bruine Kiekendief,144815.74319999665,214634.90340000018
1138416.0,198530293.0,2600,81,2020-08-15,16:21,ES97A,1,1,3116,14,2020,815,0,Bruine Kiekendief,148902.73809999973,213391.11950000003
1148600.0,304975071.0,2600,81,2024-04-13,10:36,ES97A,1,1,28,6,2024,413,0,Bruine Kiekendief,144784.58929999918,214654.1999000013
1154848.0,270343238.0,2600,81,2023-05-04,,ES97A,1,1,3119,9,2023,504,0,Bruine Kiekendief,144682.33380000293,215218.7050999999
1157608.0,310370357.0,2600,81,2024-05-19,10:57,ES97A,1,92,3119,9,2024,519,0,Bruine Kiekendief,144600.42319999635,214809.4646999985
6595177.0,267637723.0,2600,81,2023-04-10,07:46,FS27A,1,92,28,6,2023,410,0,Bruine Kiekendief,174501.11169999838,212475.48420000076
10943038.0,238837407.0,2600,81,2022-04-24,07:20,ES89D,1,92,3119,9,2022,424,0,Bruine Kiekendief,141808.2329000011,227832.39200000092
10950689.0,238985876.0,2600,81,2022-04-25,07:55,ES89D,1,92,3119,9,2022,425,0,Bruine Kiekendief,141438.0530000031,228702.16259999946
11101985.0,215298249.0,2600,81,2021-05-30,12:15,ES98C,1,92,3119,9,2021,530,0,Bruine Kiekendief,149212.28570000082,220430.48840000108
11125802.0,316401716.0,2600,81,2024-06-27,11:19,ES98C,1,92,3116,14,2024,627,0,Bruine Kiekendief,149319.06909999996,220396.44150000066
11137348.0,316749696.0,2600,81,2024-06-29,08:59,ES98C,1,1,3116,14,2024,629,0,Bruine Kiekendief,149295.88639999926,220400.65960000083
11180526.0,191578955.0,2600,81,2020-05-17,07:15,ES98D,1,107,3119,9,2020,517,0,Bruine Kiekendief,150788.6446999982,221061.17929999903
11182558.0,190988213.0,2600,81,2020-05-10,08:33,ES98D,1,92,3117,6,2020,510,0,Bruine Kiekendief,149732.74300000072,221385.59099999815
11191625.0,285843089.0,2600,81,2023-04-09,07:38,ES98D,1,107,3117,6,2023,409,0,Bruine Kiekendief,150772.5324999988,221062.10979999974
11197810.0,238408833.0,2600,81,2022-04-20,13:11,ES98D,1,92,3118,5,2022,420,0,Bruine Kiekendief,149865.79590000212,221360.36389999837
11208612.0,238911347.0,2600,81,2022-04-24,07:43,ES98D,1,92,3119,9,2022,424,0,Bruine Kiekendief,149723.83720000088,221399.12909999862
11212154.0,285844281.0,2600,81,2023-06-04,06:00,ES98D,1,107,3116,14,2023,604,0,Bruine Kiekendief,150698.9825000018,221098.45930000022
11214958.0,190988383.0,2600,81,2020-05-10,06:10,ES98D,1,92,3119,9,2020,510,0,Bruine Kiekendief,149743.54659999907,221222.15210000053
11216575.0,239615014.0,2600,81,2022-04-30,,ES98D,2,1,3119,9,2022,430,0,Bruine Kiekendief,149805.81830000132,221377.3898999989
11231828.0,268255657.0,2600,81,2023-04-19,11:02,ES98D,1,92,3117,6,2023,419,0,Bruine Kiekendief,150612.4593999982,221099.49670000002
11239727.0,238594063.0,2600,81,2022-04-22,10:41,ES98D,1,92,3119,9,2022,422,0,Bruine Kiekendief,149852.49109999835,221376.64290000126
11243395.0,246025680.0,2600,81,2022-06-19,11:53,ES98D,1,92,3119,9,2022,619,0,Bruine Kiekendief,149685.9798000008,221396.70540000126
11245011.0,277050590.0,2600,81,2023-06-19,08:39,ES98D,1,92,3121,12,2023,619,0,Bruine Kiekendief,150901.27399999648,221014.08529999852
11256149.0,238172100.0,2600,81,2022-04-18,08:50,ES98D,1,92,3119,9,2022,418,0,Bruine Kiekendief,149655.0820999965,221474.9387000017
11256436.0,238301039.0,2600,81,2022-04-19,10:58,ES98D,1,92,3119,9,2022,419,0,Bruine Kiekendief,149871.43140000105,221372.3280000016
11256448.0,238177305.0,2600,81,2022-04-18,,ES98D,1,1,3119,9,2022,418,0,Bruine Kiekendief,149810.05049999803,221383.10399999842
11526647.0,212774384.0,2600,81,2021-05-06,07:50,FS19B,1,92,3118,5,2021,506,0,Bruine Kiekendief,174228.07620000094,235170.5062999986
