fid_,waarneming,euring,soortid,datum,tijdstip,blok,aantal,id_type_wa,aktid,broedcode,jaar,dtkey,overvliege,naam,x,y
9438610.0,220127423.0,7780,36,2021-07-17,09:33,ES99B,1,92,3114,15,2021,717,0,Nachtzwaluw,154589.18460000306,234433.09070000052
9482955.0,321630099.0,7780,36,2024-07-09,11:16,ES99B,1,210,3114,15,2024,709,0,Nachtzwaluw,154232.57989999652,234153.9074999988
9485944.0,241812720.0,7780,36,2022-05-16,22:42,ES99B,1,92,3114,15,2022,516,0,Nachtzwaluw,153989.92029999942,233888.0331000015
9498868.0,217955197.0,7780,36,2021-06-23,13:41,ES99D,1,92,3051,13,2021,623,0,Nachtzwaluw,153981.96500000358,231880.02010000125
9499364.0,218054812.0,7780,36,2021-06-24,13:49,ES99D,1,92,3117,6,2021,624,0,Nachtzwaluw,153460.5428000018,231625.82820000127
9515459.0,194016428.0,7780,36,2020-06-13,22:45,FS09A,3,92,3115,16,2020,613,0,Nachtzwaluw,155284.73629999906,232314.20789999887
9516743.0,193884726.0,7780,36,2020-06-12,21:50,FS09A,2,92,3117,6,2020,612,0,Nachtzwaluw,155323.84470000118,232463.5656999983
11015845.0,193290972.0,7780,36,2020-06-04,23:40,ES98B,1,92,25,7,2020,604,0,Nachtzwaluw,154236.91920000315,226152.71059999987
11378009.0,245709133.0,7780,36,2022-06-16,22:35,FS08A,1,92,3124,10,2022,616,0,Nachtzwaluw,158277.37370000035,226448.20540000126
11380731.0,242200008.0,7780,36,2022-05-19,21:59,FS08A,1,210,3118,5,2022,519,0,Nachtzwaluw,158252.31899999827,226443.37480000034
11386785.0,242200015.0,7780,36,2022-05-19,22:31,FS08A,1,210,3118,5,2022,519,0,Nachtzwaluw,158923.04169999808,226638.97729999945
