fid_,waarneming,euring,soortid,datum,tijdstip,blok,aantal,id_type_wa,aktid,broedcode,jaar,dtkey,overvliege,naam,x,y
962300.0,274669365.0,5320,26,2023-06-03,12:34,ES88C,4,92,25,7,2023,603,0,Grutto,138396.570100002,219872.49049999937
962301.0,274742099.0,5320,26,2023-06-03,12:32,ES88C,4,92,25,7,2023,603,0,Grutto,138392.60329999775,219872.57809999958
962795.0,273386515.0,5320,26,2023-05-24,07:35,ES88C,1,1,25,7,2023,524,0,Grutto,138482.13069999963,219857.60080000013
963180.0,212294811.0,5320,26,2021-04-30,10:21,ES88C,1,92,3121,12,2021,430,0,Grutto,138514.0529000014,219973.76680000126
963423.0,272025037.0,5320,26,2023-05-16,10:14,ES88C,1,1,3124,10,2023,516,0,Grutto,138473.65720000118,219817.00879999995
963619.0,243129740.0,5320,26,2022-05-27,13:04,ES88C,1,92,25,7,2022,527,0,Grutto,138585.94940000027,218788.6094999984
963624.0,269919829.0,5320,26,2023-05-01,11:57,ES88C,2,92,25,7,2023,501,0,Grutto,138516.4375,218761.5313999988
976244.0,210686616.0,5320,26,2021-04-13,15:58,ES88C,2,92,3118,5,2021,413,0,Grutto,138755.85920000076,219864.48640000075
976259.0,273946256.0,5320,26,2023-05-29,12:05,ES88C,6,92,25,7,2023,529,0,Grutto,138714.26380000263,219873.91369999945
982318.0,195878865.0,5320,26,2020-07-07,,ES88C,1,1,25,7,2020,707,0,Grutto,138462.71899999678,220419.5938999988
983010.0,274168554.0,5320,26,2023-05-31,07:48,ES88C,2,92,25,7,2023,531,0,Grutto,138491.0671999976,219867.1876000017
984278.0,210979681.0,5320,26,2021-04-17,12:08,ES88C,3,92,25,7,2021,417,0,Grutto,138506.0952000022,218764.10080000013
985301.0,242359448.0,5320,26,2022-05-21,,ES88C,1,1,3124,10,2022,521,0,Grutto,138503.132600002,218942.21759999916
988224.0,192316395.0,5320,26,2020-05-24,16:41,ES88C,10000,92,25,7,2020,524,0,Grutto,138847.96869999915,219462.82690000162
1001931.0,191604227.0,5320,26,2020-05-17,10:20,ES88C,1,92,28,6,2020,517,0,Grutto,138759.25580000132,219382.24689999968
1002539.0,211275507.0,5320,26,2021-04-20,13:39,ES88C,2,92,25,7,2021,420,0,Grutto,139032.91330000013,219477.38870000094
1007073.0,195908265.0,5320,26,2020-07-07,,ES88C,1,90,25,7,2020,707,0,Grutto,138462.71899999678,220419.5938999988
1007790.0,343182455.0,5320,26,2024-06-13,20:05,ES88C,4,210,25,7,2024,613,0,Grutto,138830.68429999799,219923.02969999984
1013112.0,275915237.0,5320,26,2023-06-11,14:09,ES88C,3,92,25,7,2023,611,0,Grutto,138531.79079999775,219926.6601999998
1014644.0,210179327.0,5320,26,2021-04-06,10:42,ES88C,1,92,3118,5,2021,406,0,Grutto,138862.26060000062,219790.34650000185
1017171.0,190636214.0,5320,26,2020-05-06,16:25,ES88C,3,92,3124,10,2020,506,0,Grutto,138359.06369999796,219896.66090000048
1022024.0,274673829.0,5320,26,2023-06-03,12:35,ES88C,4,92,25,7,2023,603,0,Grutto,138394.19470000267,219872.90830000117
1032067.0,310664906.0,5320,26,2024-05-20,13:22,ES88C,9,92,25,7,2024,520,0,Grutto,139498.29930000007,219868.4525000006
1040339.0,273130558.0,5320,26,2023-05-24,11:52,ES88C,1,92,25,7,2023,524,0,Grutto,138841.64180000126,219523.07950000092
1040361.0,244228992.0,5320,26,2022-06-04,,ES88C,10,1,3124,10,2022,604,0,Grutto,138654.51879999787,219824.93820000067
1040947.0,273786757.0,5320,26,2023-05-28,13:38,ES88C,2,92,25,7,2023,528,0,Grutto,138410.25659999996,219878.82620000094
1042237.0,213363414.0,5320,26,2021-05-12,07:56,ES88C,2,92,3117,6,2021,512,0,Grutto,138794.0795999989,219150.63100000098
1044474.0,238771725.0,5320,26,2022-04-23,20:04,ES88C,1,1,3114,15,2022,423,0,Grutto,138638.30160000175,219075.54100000113
1044932.0,302730742.0,5320,26,2024-04-01,10:34,ES88C,9,92,28,6,2024,401,0,Grutto,138501.01089999825,219865.89240000024
1045038.0,313717669.0,5320,26,2024-06-08,19:33,ES88C,1,92,28,6,2024,608,0,Grutto,139510.40690000355,220247.4312000014
1046085.0,273786759.0,5320,26,2023-05-28,13:28,ES88C,8,92,25,7,2023,528,0,Grutto,139501.51659999788,219863.77749999985
1046507.0,276872872.0,5320,26,2023-06-17,08:04,ES88C,6,1,25,7,2023,617,0,Grutto,138523.35029999912,219819.88549999893
1046526.0,313717641.0,5320,26,2024-06-08,19:46,ES88C,1,92,28,6,2024,608,0,Grutto,138618.36389999837,219876.66910000145
1046708.0,210979666.0,5320,26,2021-04-17,13:15,ES88C,4,92,25,7,2021,417,0,Grutto,139094.52269999683,219538.2393000014
1049082.0,241993031.0,5320,26,2022-05-18,12:40,ES88C,2,92,25,7,2022,518,0,Grutto,138587.3620999977,218792.71310000122
1055142.0,217516075.0,5320,26,2021-06-19,10:46,ES88C,1,92,25,7,2021,619,0,Grutto,138952.97990000248,219464.9360000007
1060886.0,213042073.0,5320,26,2021-05-08,22:00,ES88D,1,92,25,7,2021,508,0,Grutto,139580.88409999758,219963.68279999867
1063468.0,273386596.0,5320,26,2023-05-24,08:13,ES88D,1,1,25,7,2023,524,0,Grutto,139685.83079999685,219924.35209999979
1071116.0,186847510.0,5320,26,2020-03-18,09:02,ES88D,1,92,3118,5,2020,318,0,Grutto,139565.3975000009,220055.71970000118
6063479.0,239014224.0,5320,26,2022-04-25,11:40,FS29D,2,92,3051,13,2022,425,0,Grutto,180276.4397,230405.6988000013
6063919.0,213247351.0,5320,26,2021-05-10,20:30,FS29D,2,210,25,7,2021,510,0,Grutto,180084.72360000014,230502.68239999935
6067753.0,188123207.0,5320,26,2020-04-08,07:40,FS29D,1,210,3118,5,2020,408,0,Grutto,180078.4280000031,230557.3887999989
6069498.0,190083762.0,5320,26,2020-04-30,17:42,FS29D,1,92,25,7,2020,430,0,Grutto,180051.68559999764,230527.6801000014
6069713.0,188123204.0,5320,26,2020-04-08,07:32,FS29D,2,210,3118,5,2020,408,0,Grutto,180094.02849999815,230813.76330000162
6071865.0,214117784.0,5320,26,2021-05-18,10:44,FS29D,3,92,28,6,2021,518,0,Grutto,180240.3898999989,230418.9679000005
6071866.0,212649727.0,5320,26,2021-05-03,10:51,FS29D,1,416,3114,15,2021,503,0,Grutto,180246.41459999979,230446.71810000017
6071912.0,187748821.0,5320,26,2020-04-03,14:09,FS29D,2,210,3118,5,2020,403,0,Grutto,180040.56960000098,230550.3665000014
9616938.0,191260789.0,5320,26,2020-05-13,17:12,FS29A,1,92,25,7,2020,513,0,Grutto,175690.55370000005,232622.10909999907
9616939.0,191260786.0,5320,26,2020-05-13,17:17,FS29A,1,92,25,7,2020,513,0,Grutto,175633.38930000365,232828.33659999818
9616940.0,191260785.0,5320,26,2020-05-13,17:19,FS29A,1,92,25,7,2020,513,0,Grutto,175606.43169999868,232787.8504000008
9617457.0,240405097.0,5320,26,2022-05-06,08:11,FS29A,2,210,3115,16,2022,506,0,Grutto,176200.63120000064,234785.0683999993
9618313.0,271969492.0,5320,26,2023-05-16,16:19,FS29A,1,92,3114,15,2023,516,0,Grutto,175637.35209999979,232579.3663999997
9619920.0,239813818.0,5320,26,2022-05-01,08:00,FS29A,2,92,25,7,2022,501,0,Grutto,175764.0134000033,232625.33799999952
9619951.0,309859542.0,5320,26,2024-05-15,10:52,FS29A,6,92,25,7,2024,515,0,Grutto,175687.5500999987,232661.53319999948
9620740.0,215840753.0,5320,26,2021-06-04,06:48,FS29A,5,210,25,7,2021,604,0,Grutto,175569.57129999995,232834.058699999
9620741.0,271969483.0,5320,26,2023-05-16,16:36,FS29A,3,92,25,7,2023,516,0,Grutto,175524.57580000162,232803.3361000009
9620751.0,248220162.0,5320,26,2022-05-24,06:44,FS29A,1,210,3117,6,2022,524,0,Grutto,175543.85490000248,232776.25409999862
9620955.0,191309764.0,5320,26,2020-05-14,07:03,FS29A,7,210,25,7,2020,514,0,Grutto,175592.87680000067,232789.34430000186
9620957.0,191309753.0,5320,26,2020-05-14,06:11,FS29A,3,210,25,7,2020,514,0,Grutto,175402.56830000132,233029.29630000144
9620958.0,191309752.0,5320,26,2020-05-14,06:09,FS29A,1,210,25,7,2020,514,0,Grutto,175400.66149999946,232908.67799999937
9620960.0,191260782.0,5320,26,2020-05-13,17:30,FS29A,1,92,25,7,2020,513,0,Grutto,175619.66200000048,232740.69849999994
9622031.0,211906839.0,5320,26,2021-04-26,20:44,FS29A,8,1,3117,6,2021,426,0,Grutto,175600.6574999988,232992.55999999866
9622651.0,192471940.0,5320,26,2020-05-26,14:03,FS29A,1,92,25,7,2020,526,0,Grutto,175518.68940000236,232846.17550000176
9622737.0,240405099.0,5320,26,2022-05-06,08:13,FS29A,2,210,3117,6,2022,506,0,Grutto,176200.63120000064,234785.0683999993
9623391.0,240313563.0,5320,26,2022-05-05,15:58,FS29A,5,92,25,7,2022,505,0,Grutto,175585.8702000007,232821.91050000116
9623428.0,190066015.0,5320,26,2020-04-30,11:00,FS29A,1,92,25,7,2020,430,0,Grutto,175689.59059999883,232684.30999999866
9623431.0,309859541.0,5320,26,2024-05-15,10:58,FS29A,2,92,25,7,2024,515,0,Grutto,175649.9224999994,232966.25180000067
9624633.0,192471942.0,5320,26,2020-05-26,13:59,FS29A,4,92,25,7,2020,526,0,Grutto,175598.7753000036,232823.22819999978
9624634.0,191260787.0,5320,26,2020-05-13,17:17,FS29A,1,92,25,7,2020,513,0,Grutto,175730.25599999726,232825.32829999924
9642676.0,217076528.0,5320,26,2021-06-14,09:47,FS29C,2,92,25,7,2021,614,0,Grutto,178902.75509999692,228041.85709999874
9643617.0,191561766.0,5320,26,2020-05-17,10:14,FS29C,1,416,25,7,2020,517,0,Grutto,174953.565200001,228561.43200000003
9643618.0,190969938.0,5320,26,2020-05-08,07:57,FS29C,1,416,25,7,2020,508,0,Grutto,174919.71159999818,228516.69090000167
9644263.0,190969985.0,5320,26,2020-05-08,11:16,FS29C,1,416,25,7,2020,508,0,Grutto,178988.36640000343,228092.50939999893
9644327.0,191561767.0,5320,26,2020-05-17,10:14,FS29C,1,416,25,7,2020,517,0,Grutto,175005.99480000138,228642.17599999905
9644328.0,190969935.0,5320,26,2020-05-08,07:51,FS29C,1,416,25,7,2020,508,0,Grutto,175020.67109999806,228649.3737999983
9644331.0,214839552.0,5320,26,2021-05-26,10:09,FS29C,1,92,25,7,2021,526,0,Grutto,174982.34860000014,228645.27549999952
9644506.0,191561763.0,5320,26,2020-05-17,10:13,FS29C,1,416,25,7,2020,517,0,Grutto,174870.74400000274,228453.54690000042
9644515.0,194384676.0,5320,26,2020-06-18,12:44,FS29C,2,92,25,7,2020,618,0,Grutto,174955.10440000147,228446.67500000075
9645203.0,218546774.0,5320,26,2021-06-29,15:30,FS29C,3,92,3121,12,2021,629,0,Grutto,174895.8445999995,228565.4387000017
9645566.0,193227306.0,5320,26,2020-06-01,21:04,FS29C,1,416,25,7,2020,601,0,Grutto,174785.6853,228519.09650000185
9646115.0,218834624.0,5320,26,2021-07-02,11:37,FS29C,1,92,3121,12,2021,702,0,Grutto,174866.70949999988,228643.6099999994
9646209.0,214414025.0,5320,26,2021-05-21,11:52,FS29C,6,92,25,7,2021,521,0,Grutto,174912.6428000033,228994.18090000004
9646344.0,309486292.0,5320,26,2024-05-14,08:35,FS29C,2,92,25,7,2024,514,0,Grutto,174893.54890000075,228642.46599999815
9647020.0,190969945.0,5320,26,2020-05-08,08:05,FS29C,1,416,25,7,2020,508,0,Grutto,175007.1969999969,228490.44640000165
9647444.0,192680033.0,5320,26,2020-05-26,10:09,FS29C,1,416,3114,15,2020,526,0,Grutto,179011.71940000355,228143.8007999994
9647824.0,191561765.0,5320,26,2020-05-17,10:14,FS29C,1,416,25,7,2020,517,0,Grutto,175038.75450000167,228517.38340000063
9647825.0,192679924.0,5320,26,2020-05-26,07:37,FS29C,1,416,25,7,2020,526,0,Grutto,175039.29519999772,228535.90190000087
9647826.0,192679934.0,5320,26,2020-05-26,07:46,FS29C,1,416,25,7,2020,526,0,Grutto,175023.2867999971,228658.91209999844
9647827.0,190969949.0,5320,26,2020-05-08,08:17,FS29C,1,416,25,7,2020,508,0,Grutto,175035.0047999993,228529.80220000073
9648102.0,192680037.0,5320,26,2020-05-26,10:24,FS29C,1,416,25,7,2020,526,0,Grutto,178596.8778000027,227833.05440000072
9648532.0,190969984.0,5320,26,2020-05-08,11:16,FS29C,1,416,25,7,2020,508,0,Grutto,179035.1657000035,228080.33419999853
9648568.0,192679922.0,5320,26,2020-05-26,07:36,FS29C,1,416,25,7,2020,526,0,Grutto,174857.4152000025,228515.52870000154
9648663.0,214117776.0,5320,26,2021-05-18,15:25,FS29C,2,92,25,7,2021,518,0,Grutto,174983.41879999638,228614.46330000088
9649073.0,186625657.0,5320,26,2020-03-15,10:21,FS29C,6,1,3117,6,2020,315,0,Grutto,175147.3002000004,228428.07459999993
9649248.0,214311537.0,5320,26,2021-05-20,10:01,FS29C,2,92,25,7,2021,520,0,Grutto,174976.05879999697,228651.8361000009
9649463.0,192679921.0,5320,26,2020-05-26,07:36,FS29C,1,416,25,7,2020,526,0,Grutto,174960.43850000203,228492.17639999837
9649466.0,215927456.0,5320,26,2021-06-04,08:55,FS29C,2,92,25,7,2021,604,0,Grutto,174915.9578000009,228515.48490000144
9650232.0,190969939.0,5320,26,2020-05-08,07:58,FS29C,1,416,25,7,2020,508,0,Grutto,174894.86819999665,228671.05380000174
9650258.0,242843324.0,5320,26,2022-05-25,11:46,FS29C,2,92,25,7,2022,525,0,Grutto,174898.41189999878,228639.51850000024
11445891.0,194196181.0,5320,26,2020-06-16,05:59,FS09B,1,92,25,7,2020,616,0,Grutto,163904.59380000085,235705.2157999985
11447075.0,269833000.0,5320,26,2023-05-01,09:53,FS09B,1,92,25,7,2023,501,0,Grutto,163284.90609999746,235323.83929999918
11458766.0,248282760.0,5320,26,2022-05-22,07:45,FS09B,6,92,25,7,2022,522,0,Grutto,163988.8981000036,235668.25519999862
11466656.0,192339187.0,5320,26,2020-05-25,09:56,FS09B,3,92,25,7,2020,525,0,Grutto,162938.33370000124,235289.00079999864
11475244.0,209108745.0,5320,26,2021-03-22,,FS09B,2,1,3118,5,2021,322,0,Grutto,163299.59910000116,235314.9549999982
11475913.0,211426746.0,5320,26,2021-04-22,,FS09B,2,1,3118,5,2021,422,0,Grutto,161034.69650000334,234560.89889999852
11477997.0,211491744.0,5320,26,2021-04-23,07:27,FS09B,1,92,3118,5,2021,423,0,Grutto,161038.2745999992,234437.0300000012
11478305.0,240723369.0,5320,26,2022-05-08,,FS09B,4,1,25,7,2022,508,0,Grutto,163335.96429999918,235535.04309999943
11479821.0,244290238.0,5320,26,2022-06-05,,FS09B,1,1,25,7,2022,605,0,Grutto,163454.39350000024,235512.29509999976
11479840.0,243470958.0,5320,26,2022-05-29,20:59,FS09B,1,210,25,7,2022,529,0,Grutto,163558.45269999653,235398.78029999882
11484773.0,186612031.0,5320,26,2020-03-14,,FS09B,2,1,25,7,2020,314,0,Grutto,162410.0623999983,235126.25180000067
11492480.0,188948227.0,5320,26,2020-04-18,,FS09B,1,1,28,6,2020,418,0,Grutto,164497.9157000035,235237.80570000038
11511467.0,188248848.0,5320,26,2020-04-09,19:29,FS18B,1,92,28,6,2020,409,0,Grutto,172478.88180000335,224434.62750000134
11526105.0,209851215.0,5320,26,2021-04-01,15:46,FS19B,1,92,25,7,2021,401,0,Grutto,170409.73569999635,232300.0315000005
11540939.0,273032604.0,5320,26,2023-05-23,16:53,FS19D,2,92,25,7,2023,523,0,Grutto,174602.2773000002,228548.54289999977
11541775.0,193072658.0,5320,26,2020-06-01,21:16,FS19D,4,92,25,7,2020,601,0,Grutto,174072.75450000167,228060.21240000054
11541776.0,194384691.0,5320,26,2020-06-18,12:16,FS19D,3,92,25,7,2020,618,0,Grutto,174091.4593999982,228164.56810000166
11541861.0,237035866.0,5320,26,2022-04-08,08:22,FS19D,1,210,3118,5,2022,408,0,Grutto,174473.32919999957,228026.18169999868
11542063.0,194384688.0,5320,26,2020-06-18,12:21,FS19D,2,92,25,7,2020,618,0,Grutto,174367.70340000093,228249.7025000006
11542196.0,191503035.0,5320,26,2020-05-16,16:20,FS19D,1,92,3117,6,2020,516,0,Grutto,174575.17499999702,228572.2164000012
11542267.0,215110026.0,5320,26,2021-05-28,15:13,FS19D,2,92,25,7,2021,528,0,Grutto,173937.2167999968,230560.2115000002
11543409.0,216786887.0,5320,26,2021-06-12,09:03,FS19D,1,416,25,7,2021,612,0,Grutto,174369.14769999683,228428.94889999926
11544016.0,276489065.0,5320,26,2023-06-15,15:31,FS19D,10,92,25,7,2023,615,0,Grutto,174221.38629999757,228108.72670000046
11544279.0,217782454.0,5320,26,2021-06-21,14:20,FS19D,4,92,3121,12,2021,621,0,Grutto,174040.2996999994,227995.82990000024
11544497.0,218546775.0,5320,26,2021-06-29,15:07,FS19D,10,92,25,7,2021,629,0,Grutto,174259.03980000317,228273.5832999982
11544498.0,215927441.0,5320,26,2021-06-04,09:43,FS19D,16,92,25,7,2021,604,0,Grutto,174227.88769999892,228329.88650000095
11544499.0,217782467.0,5320,26,2021-06-21,14:02,FS19D,2,92,25,7,2021,621,0,Grutto,174306.60350000113,228343.41409999877
11544523.0,313081642.0,5320,26,2024-06-03,20:17,FS19D,10,92,25,7,2024,603,0,Grutto,174243.07440000027,228172.49329999834
11544600.0,239189503.0,5320,26,2022-04-27,11:20,FS19D,2,92,25,7,2022,427,0,Grutto,173958.4852000028,230740.38709999993
11544601.0,239252521.0,5320,26,2022-04-27,10:25,FS19D,1,92,25,7,2022,427,0,Grutto,174063.28630000353,230775.88850000128
11544644.0,214839538.0,5320,26,2021-05-26,10:57,FS19D,4,92,28,6,2021,526,0,Grutto,173839.61309999973,230584.3724000007
11544645.0,214839531.0,5320,26,2021-05-26,11:52,FS19D,2,92,3121,12,2021,526,0,Grutto,173807.1058000028,230535.14079999924
11545181.0,212310668.0,5320,26,2021-04-30,17:13,FS19D,3,92,3114,15,2021,430,0,Grutto,174035.17830000073,230666.75820000097
11545237.0,273032624.0,5320,26,2023-05-23,16:21,FS19D,20,92,25,7,2023,523,0,Grutto,174190.7030000016,228277.50690000132
11545276.0,246416570.0,5320,26,2022-06-22,14:35,FS19D,4,92,25,7,2022,622,0,Grutto,174355.76579999924,228072.46429999918
11546021.0,216434911.0,5320,26,2021-06-09,10:20,FS19D,14,92,25,7,2021,609,0,Grutto,174096.13350000232,228180.71829999983
11546598.0,216786823.0,5320,26,2021-05-28,10:45,FS19D,1,416,25,7,2021,528,0,Grutto,171164.11089999974,228813.23690000176
11547517.0,309486250.0,5320,26,2024-05-14,09:04,FS19D,20,92,25,7,2024,514,0,Grutto,174298.19430000335,228351.86320000142
11547806.0,244737680.0,5320,26,2022-06-09,11:10,FS19D,12,92,25,7,2022,609,0,Grutto,174237.35980000347,228109.22610000148
11547807.0,277660344.0,5320,26,2023-06-23,15:10,FS19D,8,92,25,7,2023,623,0,Grutto,174243.7071999982,228235.73669999838
11547893.0,217782450.0,5320,26,2021-06-21,14:20,FS19D,10,92,25,7,2021,621,0,Grutto,174089.62659999728,228127.9550999999
11547895.0,220070489.0,5320,26,2021-07-16,17:26,FS19D,11,92,3121,12,2021,716,0,Grutto,174044.98740000278,228194.48600000143
11547938.0,242843331.0,5320,26,2022-05-25,11:22,FS19D,20,92,25,7,2022,525,0,Grutto,174212.0781000033,228155.66330000013
