fid_,waarneming,euring,soortid,datum,tijdstip,blok,aantal,id_type_wa,aktid,broedcode,jaar,dtkey,overvliege,naam,x,y
6298506.0,212779834.0,11460,46,2021-05-06,10:21,FS39A,1,210,3124,10,2021,506,0,Tapuit,186006.92350000143,233923.61840000004
6506685.0,287233087.0,11460,46,2023-09-07,17:48,FS48B,1,1,25,7,2023,907,0,Tapuit,202848.1099999994,221812.6563999988
