fid_,waarneming,euring,soortid,datum,tijdstip,blok,aantal,id_type_wa,aktid,broedcode,jaar,dtkey,overvliege,naam,x,y
9461136.0,272599400.0,2310,349,2023-05-20,10:50,ES99B,1,210,3118,5,2023,520,0,Wespendief,154673.3627000004,232898.11939999834
9477095.0,274260868.0,2310,349,2023-05-20,10:50,ES99B,1,92,3118,5,2023,520,0,Wespendief,154669.99819999933,232901.36930000037
9478164.0,272578476.0,2310,349,2023-05-20,10:50,ES99B,1,92,3118,5,2023,520,0,Wespendief,154672.9553000033,232897.1275999993
9478166.0,272624830.0,2310,349,2023-05-20,10:51,ES99B,1,92,3118,5,2023,520,0,Wespendief,154672.32599999756,232895.8537000008
9478167.0,272647277.0,2310,349,2023-05-20,10:52,ES99B,1,92,3118,5,2023,520,0,Wespendief,154675.7745999992,232898.40349999815
9499006.0,317417774.0,2310,349,2024-07-04,14:18,ES99D,2,419,3118,5,2024,704,0,Wespendief,154036.78130000085,228281.90509999916
9501523.0,198812141.0,2310,349,2020-08-20,,ES99D,1,1,3116,14,2020,820,0,Wespendief,152484.14169999957,227428.98800000176
9541930.0,197311705.0,2310,349,2020-07-29,11:00,FS09A,2,1,3117,6,2020,729,0,Wespendief,155271.43320000172,236820.2098999992
9560639.0,197424100.0,2310,349,2020-07-31,06:52,FS09A,1,92,3116,14,2020,731,0,Wespendief,155162.74499999732,232847.9587999992
9563622.0,322180166.0,2310,349,2024-07-31,18:28,FS09C,1,92,3051,13,2024,731,0,Wespendief,155108.5204000026,228967.01199999824
9588288.0,285096373.0,2310,349,2023-08-20,13:23,FS09C,1,92,3051,13,2023,820,0,Wespendief,155105.3275000006,228984.3814000003
9588563.0,320402493.0,2310,349,2024-07-22,06:59,FS09C,2,92,3051,13,2024,722,0,Wespendief,155120.62889999896,228977.54549999908
9588566.0,323258563.0,2310,349,2024-08-07,09:08,FS09C,2,92,3051,13,2024,807,0,Wespendief,155104.42499999702,228976.36960000172
