wn_id;unieke_id;naam_nl;naam_lat;datum;maand;invoerdatum;aantal;gedrag;methode;kleed;geslacht;x;y;lon;lat;utm1;gebied;gemeente;deelgemeente;provincie;typewaarneming;zeker;status;embargo_datum;toestemming_wnr;bijzonderheden;precisie;soortgroep;familie;aanleverdatum;id_species;id_species_type;zeldzaamheid
87115264;87115264;Spits fonteinkruid;Potamogeton acutifolius;2014-10-08;8;11/08/2014;1;ter plaatse;onbekend;onbekend;onbekend;189504.1269045005;217624.6389962174;4.93475865573;51.2671489175;FS3481;Turnhout - Winkelsbroek;Turnhout;Turnhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;10/09/2018;1;;25.0;Planten;Potamogetonaceae;2/06/2026;2688;S;zeldzaam
200223733;200223733;Spits fonteinkruid;Potamogeton acutifolius;;9;16/09/2020;1;ter plaatse;onbekend;onbekend;onbekend;179797.6074705762;184807.0701525593;4.793;50.97275;FS2548;Betekom - Vorsdonkbos;Aarschot;Gelrode;Vlaams-Brabant;Site;J;Goedgekeurd op basis van bewijsmateriaal;1/01/1980;1;Stengel platgedrukt met duidelijke kiel. Bladeren 3 - 4 mm breed. Jongste baderen stomp_ daarna met abrubte spits tot 'volwassen' bladeren met gelijdelijke spits (zie foto´s);8.0;Planten;Potamogetonaceae;2/06/2026;2688;S;zeldzaam
213603373;213603373;Spits fonteinkruid;Potamogeton acutifolius;2021-12-05;5;13/05/2021;1;ter plaatse;onbekend;onbekend;onbekend;179801.21038039576;184806.42196115013;4.79305124282837;50.9727439880371;FS2548;Betekom - Vorsdonkbos;Aarschot;Gelrode;Vlaams-Brabant;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;17.0;Planten;Potamogetonaceae;2/06/2026;2688;S;zeldzaam
78962975;78962975;Spits fonteinkruid;Potamogeton acutifolius;2013-07-09;9;7/09/2013;3;ter plaatse;in herbarium;vruchtdragend;onbekend;213364.81909156585;181328.73297464475;5.27028;50.938787;FS5945;  ;Hasselt;Kermt;Limburg;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Planten;Potamogetonaceae;2/06/2026;2688;S;zeldzaam
158411454;158411454;Spits fonteinkruid;Potamogeton acutifolius;2018-06-14;6;2018-06-14;1;ter plaatse;onbekend;onbekend;onbekend;213908.2330060574;187925.56079235487;5.27916226;50.99802307;FS5952;Laambeekvallei - Oost - Bolderberg (LiLa);Heusden-Zolder;Zolder;Limburg;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;Floron schaal B (ongeveer 2m²)_ 3 nerven. Groeiplaats gekend sinds 2015 na onderzoek door INBO-medewerkers.;10;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
78728951;78728951;Spits fonteinkruid;Potamogeton acutifolius;2013-08-27;8;2013-08-27;1;ter plaatse;onbekend;onbekend;onbekend;213369.8037219951;181330.8782511381;5.27035128301;50.9388057386;FS5945;  ;Hasselt;Kermt;Limburg;Site;J;Goedgekeurd op basis van kennisregels - nabijheid;1980-01-01;3;3 Duidelijk zichtbare nerven en spitse top! Verder nog uitgesleuteld met de flora. ;10;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
205580312;205580312;Spits fonteinkruid;Potamogeton acutifolius;2014-08-15;8;2021-01-12;1;ter plaatse;in herbarium;onbekend;onbekend;189515.2003050295;217630.1859720489;4.93491791189;51.2671980138;FS3481;Turnhout - Winkelsbroek;Turnhout;Turnhout;Antwerpen;copied observation;J;Goedgekeurd op basis van kennisregels - nabijheid;1980-01-01;3;;10;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
122877728;122877728;Spits fonteinkruid;Potamogeton acutifolius;2016-08-21;8;2016-08-26;1;ter plaatse;onbekend;onbekend;onbekend;188889.49990401583;217051.5878618676;4.92589116;51.26204018;FS3480;Kasterlee - Balderij;Kasterlee;Tielen;Antwerpen;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;Helaas geen fertiele delen. Het is mij voorlopig nog niet helemaal duidelijk hoe het kenmerk van 3 vs 5 vasculaire nerven geïnterpreteerd dient te worden._Update 9-8-2017: Dirk de Beer verzamelde op deze locatie fertiel materiaal in van P. acutifolius --> waarneming aangepast naar P. acutifolius;10;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
199463663;199463663;Spits fonteinkruid;Potamogeton acutifolius;2020-09-02;9;2020-09-02;1;ter plaatse;veldwaarneming;vruchtdragend;onbekend;213904.8332635309;187926.51257563103;5.279114;50.998032;FS5952;Laambeekvallei - Oost - Bolderberg (LiLa);Heusden-Zolder;Zolder;Limburg;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;2007-01-01;3;Oppervlakte 2m2_ 3 nerven;25;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
56718633;56718633;Spits fonteinkruid;Potamogeton acutifolius;2011-09-10;9;2011-09-11;4;ter plaatse;onbekend;vruchtdragend;onbekend;191924.426672121;191575.48466191252;4.96642686869;51.032839371;FS3755;  ;Scherpenheuvel-Zichem;Averbode;Vlaams-Brabant;Unknown;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;Microsc. details van deze waarneming zijn te zien bij de waarneming van Geert Andries.;999;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
324348145;324348145;Spits fonteinkruid;Potamogeton acutifolius;2024-08-15;8;2024-08-15;1;ter plaatse;veldwaarneming;vegetatief;onbekend;188761.8420480591;216018.75251902823;4.923951625823975;51.25276565551758;FS3479;Lichtaart - Rielenbroek;Kasterlee;Lichtaart;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;2;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
339727080;339727080;Spits fonteinkruid;Potamogeton acutifolius;2025-02-26;2;2025-02-26;1;ter plaatse;veldwaarneming;vegetatief;onbekend;190172.9654964033;209464.21809314375;4.943435192108154;51.19375610351562;FS3573;De Zegge - N2000 (Ontoegankelijk);Geel;Geel;Antwerpen;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;4;;1;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
290950461;290950461;Spits fonteinkruid;Potamogeton acutifolius;2023-10-17;10;2023-10-17;1;ter plaatse;onbekend;onbekend;onbekend;185072.2559544033;196491.95309876464;4.86921899999993;51.077488;FS3060;Westerlo - Netevallei Zuiderkempen;Westerlo;Westerlo;Antwerpen;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;Foto's: blad met toegespitste top en blind eindigende nerven_ vruchtwijze_ vrucht met bobbels op buikzijde;3;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
78706992;78706992;Spits fonteinkruid;Potamogeton acutifolius;2013-08-26;8;2013-08-26;1;ter plaatse;onbekend;onbekend;onbekend;213370.79797816303;181331.48577605467;5.27036553249;50.9388110908;FS5945;  ;Hasselt;Kermt;Limburg;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;erg fraaie vondst van waterkever-expert Kevin Scheers. Ik nam een staal mee ter determinatie dat geen bloeiwijze bevatte. Bladen lijken soms wat stomp-stekelpuntig_ maar hebben wel altijd maar 3 duidelijke nerven. Stengel niet gevleugeld_ alle gecontroleerde steunblaadjes kort (1cm of iets meer);10;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
177686277;177686277;Spits fonteinkruid;Potamogeton acutifolius;2019-07-30;7;2019-08-08;1;ter plaatse;onbekend;onbekend;onbekend;189458.6606231514;209889.9438899262;4.93326374330086;51.19763192725479;FS3573;Geel - De Zegge (Ontoegankelijk) - Noordwest;Geel;Geel;Antwerpen;iObs;J;Goedgekeurd op basis van kennisregels - nabijheid;2007-01-01;3;;5;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
87305085;87305085;Spits fonteinkruid;Potamogeton acutifolius;2014-08-18;8;2014-08-18;1;ter plaatse;onbekend;onbekend;onbekend;189629.56746844575;217657.2010277109;4.9365594238;51.2674329653;FS3581;Turnhout - Winkelsbroek;Turnhout;Turnhout;Antwerpen;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;10;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
100276650;100276650;Spits fonteinkruid;Potamogeton acutifolius;2013-08-08;8;2015-03-24;1;ter plaatse;onbekend;onbekend;onbekend;213369.93717176368;181329.5949433772;5.2703529596329;50.938794188872;FS5945;  ;Hasselt;Kermt;Limburg;copied observation;J;Goedgekeurd op basis van kennisregels - nabijheid;1980-01-01;3;;10;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
358474586;358474586;Spits fonteinkruid;Potamogeton acutifolius;2025-06-23;6;2025-06-23;1;ter plaatse;onbekend;vegetatief;onbekend;189286.4711928325;209854.67301390413;4.9307966232299805;51.19732666015625;FS3473;Geel - De Zegge (Ontoegankelijk) - Noordwest;Geel;Geel;Antwerpen;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1980-01-01;3;Toch nog aanwezig in het gebied;3;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
86646757;86646757;Spits fonteinkruid;Potamogeton acutifolius;2014-07-25;7;2014-07-25;1;ter plaatse;onbekend;vegetatief;onbekend;213366.8123351116;181328.15295259748;5.27030825593;50.9387815687;FS5945;  ;Hasselt;Kermt;Limburg;Site;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;Stengel sterk afgeplat_ niet gevleugeld_ steunblaadjes kort_ hoofdnerf blad met twee evenwijdig lopende neverven_ top spits.;10;Planten;Potamogetonaceae;2026-06-02;2688;S;zeldzaam
