wn_id;unieke_id;naam_nl;naam_lat;datum;maand;invoerdatum;aantal;gedrag;methode;kleed;geslacht;x;y;lon;lat;utm1;gebied;gemeente;deelgemeente;provincie;typewaarneming;zeker;status;embargo_datum;toestemming_wnr;bijzonderheden;precisie;soortgroep;familie;aanleverdatum;id_species;id_species_type;zeldzaamheid
354732322;354732322;Variabele waterjuffer;Coenagrion pulchellum;2025-06-05;5;6/06/2025;1;ter plaatse;onbekend;imago;Man;225486.25588907584;182587.3262366345;5.442975499999989;50.94864919972222;FS7146;Genk - De Maten - De Maten-Centraal (Ontoegankelijk);Genk;Genk;Limburg;ObsIdentify;J;Goedgekeurd op basis van kennisregels - automatische beeldherkenning (NIA);1/01/1980;1;;999.0;Libellen;Coenagrionidae;2/06/2026;595;S;vrij algemeen
348779165;348779165;Variabele waterjuffer;Coenagrion pulchellum;2025-06-05;5;6/05/2025;1;ter plaatse;onbekend;onbekend;onbekend;225486.25588907668;182587.3262366345;5.4429755;50.94864919972222;FS7146;Genk - De Maten - De Maten-Centraal (Ontoegankelijk);Genk;Genk;Limburg;ObsIdentify;J;Goedgekeurd op basis van kennisregels - automatische beeldherkenning (NIA);1/01/1980;1;;999.0;Libellen;Coenagrionidae;2/06/2026;595;S;vrij algemeen
241497198;241497198:2570063;Variabele waterjuffer;Coenagrion pulchellum;;5;14/05/2022;1;ter plaatse;onbekend;imago;Vrouw;232200.2965481156;187407.65681461245;5.53958797454834;50.9910621643066;FS7851;D73241 Genk - Thorpark eo;Genk;Genk;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;3.0;Libellen;Coenagrionidae;2/06/2026;595;S;vrij algemeen
241497198;241497198:2570062;Variabele waterjuffer;Coenagrion pulchellum;;5;14/05/2022;1;ter plaatse;onbekend;imago;Man;232200.2965481156;187407.65681461245;5.53958797454834;50.9910621643066;FS7851;D73241 Genk - Thorpark eo;Genk;Genk;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;3.0;Libellen;Coenagrionidae;2/06/2026;595;S;vrij algemeen
44276941;44276941;Variabele waterjuffer;Coenagrion pulchellum;;8;17/08/2009;1;ter plaatse;onbekend;imago;Man;226576.78742447804;183390.2850462934;5.45866012573;50.9557234754;FS7247;Genk - De Maten - De Maten-Oost;Genk;Genk;Limburg;Site;J;Goedgekeurd op basis van expertoordeel;1/01/1980;1;dijk van vijver;999.0;Libellen;Coenagrionidae;2/06/2026;595;S;vrij algemeen
48200770;48200770;Variabele waterjuffer;Coenagrion pulchellum;;5;24/05/2010;5;ter plaatse;onbekend;onbekend;onbekend;224991.4802551449;182067.7925906293;5.4358291626;50.9440436369;FS7146;Genk - De Maten - De Maten - West;Diepenbeek;Diepenbeek;Limburg;Site;J;Goedgekeurd op basis van expertoordeel;1/01/1980;1;;999.0;Libellen;Coenagrionidae;2/06/2026;595;S;vrij algemeen
48179125;48179125;Variabele waterjuffer;Coenagrion pulchellum;;5;24/05/2010;5;ter plaatse;onbekend;onbekend;onbekend;232721.4243053231;188035.80602600143;5.54715156555;50.9966338187;FS7852;Genk - Stiemerbeekvallei;Genk;Genk;Limburg;Site;J;Goedgekeurd op basis van expertoordeel;1/01/1980;1;vijverrand met bomen en struiken;999.0;Libellen;Coenagrionidae;2/06/2026;595;S;vrij algemeen
43022384;43022384;Variabele waterjuffer;Coenagrion pulchellum;;5;17/05/2009;2;ter plaatse;onbekend;imago;onbekend;225011.47859908052;181935.7110358952;5.43608665466;50.942853859;FS7146;Genk - De Maten - Augustijnenvijver;Diepenbeek;Diepenbeek;Limburg;Site;J;Goedgekeurd op basis van bewijsmateriaal;1/01/1980;1;man en vr ;999.0;Libellen;Coenagrionidae;2/06/2026;595;S;vrij algemeen
397251303;397251303;Variabele waterjuffer;Coenagrion pulchellum;2026-08-05;5;9/05/2026;1;ter plaatse;onbekend;imago;onbekend;145059.4646185639;214479.1259543477;4.298012999999969;51.240212;ES9077;Zwijndrecht - Defensieve dijk;Beveren;Melsele;Oost-Vlaanderen;Site;J;Goedgekeurd op basis van kennisregels - automatische beeldherkenning (NIA);1/01/1980;1;;999.0;Libellen;Coenagrionidae;2/06/2026;595;S;vrij algemeen
76557760;76557760;Variabele waterjuffer;Coenagrion pulchellum;2013-03-06;6;3/06/2013;6;ter plaatse;onbekend;onbekend;onbekend;174148.82979880788;212450.216685527;4.714412;51.221489;FS1975;Pulderbos - Privé domein Krabbelshof - Strikt Ontoegankelijk;Zandhoven;Pulderbos;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Libellen;Coenagrionidae;2/06/2026;595;S;vrij algemeen
