wn_id;unieke_id;naam_nl;naam_lat;datum;maand;invoerdatum;aantal;gedrag;methode;kleed;geslacht;x;y;lon;lat;utm1;gebied;gemeente;deelgemeente;provincie;typewaarneming;zeker;status;embargo_datum;toestemming_wnr;bijzonderheden;precisie;soortgroep;familie;aanleverdatum;id_species;id_species_type;zeldzaamheid
79134341;79134341;Stijve moerasweegbree;Baldellia ranunculoides subsp. ranunculoides;2013-09-09;9;16/09/2013;1;ter plaatse;onbekend;onbekend;onbekend;179650.82030381088;214130.516349826;4.793301;51.236335;FS2577;Lille - Kindernouwbeekvallei - Kindernouw;Lille;Lille;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Planten;Alismataceae;2/06/2026;20473;I;zeldzaam
79134383;79134383;Stijve moerasweegbree;Baldellia ranunculoides subsp. ranunculoides;2013-09-09;9;16/09/2013;3;ter plaatse;onbekend;vruchtdragend;onbekend;179779.10510650286;214036.350251385;4.79513;51.235482;FS2577;Lille - Kindernouwbeekvallei - Kindernouw;Lille;Lille;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Planten;Alismataceae;2/06/2026;20473;I;zeldzaam
79134351;79134351;Stijve moerasweegbree;Baldellia ranunculoides subsp. ranunculoides;2013-09-09;9;16/09/2013;4;ter plaatse;onbekend;onbekend;onbekend;179655.5232214639;214126.4267700743;4.793368;51.236298;FS2577;Lille - Kindernouwbeekvallei - Kindernouw;Lille;Lille;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Planten;Alismataceae;2/06/2026;20473;I;zeldzaam
79134327;79134327;Stijve moerasweegbree;Baldellia ranunculoides subsp. ranunculoides;2013-09-09;9;16/09/2013;5;ter plaatse;onbekend;onbekend;onbekend;179605.30124944134;214066.17176309973;4.792644;51.235759;FS2577;Lille - Kindernouwbeekvallei - Kindernouw;Lille;Lille;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Planten;Alismataceae;2/06/2026;20473;I;zeldzaam
79134340;79134340;Stijve moerasweegbree;Baldellia ranunculoides subsp. ranunculoides;2013-09-09;9;16/09/2013;1;ter plaatse;onbekend;onbekend;onbekend;179644.30175918085;214122.35725173168;4.793207;51.236262;FS2577;Lille - Kindernouwbeekvallei - Kindernouw;Lille;Lille;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Planten;Alismataceae;2/06/2026;20473;I;zeldzaam
79134328;79134328;Stijve moerasweegbree;Baldellia ranunculoides subsp. ranunculoides;2013-09-09;9;16/09/2013;50;ter plaatse;onbekend;onbekend;onbekend;179614.84841524824;214082.1361307828;4.792782;51.235902;FS2577;Lille - Kindernouwbeekvallei - Kindernouw;Lille;Lille;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Planten;Alismataceae;2/06/2026;20473;I;zeldzaam
200205905;200205905;Stijve moerasweegbree;Baldellia ranunculoides subsp. ranunculoides;;9;16/09/2020;1;ter plaatse;onbekend;onbekend;onbekend;179883.3231462756;184831.5061780233;4.79422235488892;50.9729652404785;FS2548;Betekom - Vorsdonkbos;Aarschot;Gelrode;Vlaams-Brabant;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;1;25.0;Planten;Alismataceae;2/06/2026;20473;I;zeldzaam
79134352;79134352;Stijve moerasweegbree;Baldellia ranunculoides subsp. ranunculoides;2013-09-09;9;16/09/2013;6;ter plaatse;onbekend;onbekend;onbekend;179655.5232214639;214126.4267700743;4.793368;51.236298;FS2577;Lille - Kindernouwbeekvallei - Kindernouw;Lille;Lille;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Planten;Alismataceae;2/06/2026;20473;I;zeldzaam
79134325;79134325;Stijve moerasweegbree;Baldellia ranunculoides subsp. ranunculoides;2013-09-09;9;16/09/2013;11;ter plaatse;onbekend;onbekend;onbekend;179594.66071731522;214045.97339435853;4.79249;51.235578;FS2577;Lille - Kindernouwbeekvallei - Kindernouw;Lille;Lille;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Planten;Alismataceae;2/06/2026;20473;I;zeldzaam
79134378;79134378;Stijve moerasweegbree;Baldellia ranunculoides subsp. ranunculoides;2013-09-09;9;16/09/2013;1;ter plaatse;onbekend;onbekend;onbekend;179778.1247567705;214036.7896415759;4.795116;51.235486;FS2577;Lille - Kindernouwbeekvallei - Kindernouw;Lille;Lille;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Planten;Alismataceae;2/06/2026;20473;I;zeldzaam
