wn_id;unieke_id;naam_nl;naam_lat;datum;maand;invoerdatum;aantal;gedrag;methode;kleed;geslacht;x;y;lon;lat;utm1;gebied;gemeente;deelgemeente;provincie;typewaarneming;zeker;status;embargo_datum;toestemming_wnr;bijzonderheden;precisie;soortgroep;familie;aanleverdatum;id_species;id_species_type;zeldzaamheid
177664107;177664107;Eivormige waterbies;Eleocharis ovata;2019-07-08;8;8/08/2019;1;ter plaatse;onbekend;onbekend;onbekend;206469.6554105089;185293.7648934638;5.17279815673828;50.9751396179199;FS5249;Schulensbroek - Viskweekvijvers Schallebroek;Lummen;Lummen;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Planten;Cyperaceae;2/06/2026;2484;S;zeldzaam
177664100;177664100;Eivormige waterbies;Eleocharis ovata;2019-08-08;8;8/08/2019;1;ter plaatse;onbekend;onbekend;onbekend;207080.4356874635;185478.24037228525;5.18152284622192;50.9767379760742;FS5349;Schulensbroek - Kleen Meulen;Lummen;Lummen;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Planten;Cyperaceae;2/06/2026;2484;S;zeldzaam
123327041;123327041;Eivormige waterbies;Eleocharis ovata;2016-01-09;9;5/09/2016;1;ter plaatse;onbekend;onbekend;onbekend;221900.4367431545;184168.21125301343;5.39226371794939;50.9633143153042;FS6748;Genk - Domein Bokrijk - Zuidoost - Westelijk Vijverbekken;Genk;Genk;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Planten;Cyperaceae;2/06/2026;2484;S;zeldzaam
197694921;197694921;Eivormige waterbies;Eleocharis ovata;2020-03-08;8;3/08/2020;1;ter plaatse;onbekend;onbekend;onbekend;224827.19115318023;181899.3308124775;5.43345737457275;50.9425506591797;FS7046;Genk - De Maten - Augustijnenvijver;Diepenbeek;Diepenbeek;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Planten;Cyperaceae;2/06/2026;2484;S;zeldzaam
197521394;197521394;Eivormige waterbies;Eleocharis ovata;2020-01-08;8;1/08/2020;1;ter plaatse;onbekend;onbekend;onbekend;226268.54597636356;182912.0525521124;5.45417404174805;50.9514656066895;FS7247;Genk - De Maten - De Maten-Centraal (Ontoegankelijk);Genk;Genk;Limburg;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;1;;25.0;Planten;Cyperaceae;2/06/2026;2484;S;zeldzaam
109124899;109124899;Eivormige waterbies;Eleocharis ovata;2015-03-10;10;3/10/2015;1;ter plaatse;onbekend;onbekend;onbekend;216555.6084291123;186284.5087328693;5.31657295301557;50.9829746140167;FS6250;Zonhoven - Wijvenheide - Zuid;Zonhoven;Zonhoven;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Planten;Cyperaceae;2/06/2026;2484;S;zeldzaam
197259462;197259462;Eivormige waterbies;Eleocharis ovata;;7;28/07/2020;300;ter plaatse;microscopisch onderzocht;onbekend;onbekend;226427.69087758177;182796.27946250237;5.45641445;50.95040406;FS7247;Genk - De Maten;Genk;Genk;Limburg;Site;J;Goedgekeurd op basis van bewijsmateriaal;1/01/1980;1;;10.0;Planten;Cyperaceae;2/06/2026;2484;S;zeldzaam
71815325;71815325;Eivormige waterbies;Eleocharis ovata;;10;22/10/2012;1;ter plaatse;onbekend;onbekend;onbekend;221846.7134862881;183718.43357187603;5.3914108240975;50.959278211939;FS6748;Genk - Domein Bokrijk - Zuidoost - Westelijk Vijverbekken;Genk;Genk;Limburg;Unknown;J;Goedgekeurd op basis van expertoordeel;1/01/1980;1;;10.0;Planten;Cyperaceae;2/06/2026;2484;S;zeldzaam
109124832;109124832;Eivormige waterbies;Eleocharis ovata;2015-03-10;10;3/10/2015;1;ter plaatse;onbekend;onbekend;onbekend;216654.61072654396;183760.1611099271;5.31752304174006;50.9602732770145;FS6247;Kuringen - Kolberg - Sint-Jansheide;Hasselt;Kuringen;Limburg;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;25.0;Planten;Cyperaceae;2/06/2026;2484;S;zeldzaam
254595366;254595366;Eivormige waterbies;Eleocharis ovata;2022-09-10;9;2022-09-11;1;ter plaatse;onbekend;bloeiend;onbekend;218192.366075828;184334.73742605463;5.339516153253533;50.96525903324205;FS6448;Zonhoven - Platwijers;Zonhoven;Zonhoven;Limburg;iObs;J;Goedgekeurd op basis van kennisregels - nabijheid;2007-01-01;3;;16;Planten;Cyperaceae;2026-06-02;2484;S;zeldzaam
248467796;248467796;Eivormige waterbies;Eleocharis ovata;2022-07-09;7;2022-07-09;1;ter plaatse;onbekend;onbekend;onbekend;226465.75876985176;182797.28845869284;5.456956336279825;50.95040811230549;FS7247;Genk - De Maten - De Maten-Centraal (Ontoegankelijk);Genk;Genk;Limburg;ObsIdentify;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;4;Planten;Cyperaceae;2026-06-02;2484;S;zeldzaam
178153093;178153093;Eivormige waterbies;Eleocharis ovata;2019-08-17;8;2019-08-18;1;ter plaatse;onbekend;onbekend;onbekend;206386.39693457924;185265.70219059105;5.17160844802856;50.9748954772949;FS5249;Schulensbroek - Viskweekvijvers Schallebroek;Lummen;Lummen;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;2007-01-01;3;;25;Planten;Cyperaceae;2026-06-02;2484;S;zeldzaam
369236122;369236122;Eivormige waterbies;Eleocharis ovata;2025-08-18;8;2025-08-18;1;ter plaatse;veldwaarneming;bloeiend;onbekend;224644.80389470348;179537.79430205934;5.430381869827845;50.92134778890041;FS7043;Diepenbeek - Dauteweyers;Diepenbeek;Diepenbeek;Limburg;Observation;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;13;Planten;Cyperaceae;2026-06-02;2484;S;zeldzaam
