wn_id;unieke_id;naam_nl;naam_lat;datum;maand;invoerdatum;aantal;gedrag;methode;kleed;geslacht;x;y;lon;lat;utm1;gebied;gemeente;deelgemeente;provincie;typewaarneming;zeker;status;embargo_datum;toestemming_wnr;bijzonderheden;precisie;soortgroep;familie;aanleverdatum;id_species;id_species_type;zeldzaamheid
155943013;155943013;Witte klaverzuring;Oxalis acetosella;2018-05-05;5;5/05/2018;1;ter plaatse;onbekend;onbekend;onbekend;187161.13309027965;197991.2738986099;4.89917827981472;51.0908343228937;FS3261;Beeltjes;Westerlo;Westerlo;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;25.0;Planten;Oxalidaceae;2/06/2026;7132;S;vrij algemeen
120440300;120440300;Witte klaverzuring;Oxalis acetosella;;6;27/06/2016;1;ter plaatse;onbekend;onbekend;onbekend;176134.14920392673;211943.93101565636;4.74279186688364;51.2168517149985;FS2175;Vorselaar - Lovenhoek;Vorselaar;Vorselaar;Antwerpen;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Planten;Oxalidaceae;2/06/2026;7132;S;vrij algemeen
100995342;100995342;Witte klaverzuring;Oxalis acetosella;;4;16/04/2015;1;ter plaatse;onbekend;onbekend;onbekend;175791.10179094318;213148.2482526675;4.73796808160841;51.2276919046417;FS2176;Vorselaar - Lovenhoek;Vorselaar;Vorselaar;Antwerpen;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Planten;Oxalidaceae;2/06/2026;7132;S;vrij algemeen
109414500;109414500;Witte klaverzuring;Oxalis acetosella;;10;16/10/2015;1;ter plaatse;onbekend;onbekend;onbekend;175777.06776560206;213156.27746792417;4.73776775412262;51.2277647014707;FS2176;Vorselaar - Lovenhoek;Vorselaar;Vorselaar;Antwerpen;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;draad;25.0;Planten;Oxalidaceae;2/06/2026;7132;S;vrij algemeen
145234401;145234401;Witte klaverzuring;Oxalis acetosella;;10;21/10/2017;1;ter plaatse;onbekend;onbekend;onbekend;223413.44089832727;190651.71917065975;5.4151;51.0214;FS6954;Houthalen - Tenhaagdoornheide;Houthalen-Helchteren;Houthalen;Limburg;iObs;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;5.0;Planten;Oxalidaceae;2/06/2026;7132;S;vrij algemeen
76458336;76458336;Witte klaverzuring;Oxalis acetosella;;5;31/05/2013;1;ter plaatse;onbekend;onbekend;onbekend;176143.920199122;211961.81298548635;4.742933;51.217012;FS2175;Vorselaar - Lovenhoek;Vorselaar;Vorselaar;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;10.0;Planten;Oxalidaceae;2/06/2026;7132;S;vrij algemeen
42362903;42362903;Witte klaverzuring;Oxalis acetosella;2009-04-04;4;4/04/2009;30;ter plaatse;onbekend;onbekend;onbekend;226117.1398189396;182816.08586757816;5.4519996664;50.9506229187;FS7247;Genk - De Maten - De Maten-Centraal (Ontoegankelijk);Genk;Genk;Limburg;Site;J;Goedgekeurd op basis van bewijsmateriaal;1/01/1980;1;;999.0;Planten;Oxalidaceae;2/06/2026;7132;S;vrij algemeen
213924366;213924366;Witte klaverzuring;Oxalis acetosella;;5;16/05/2021;1;ter plaatse;onbekend;onbekend;onbekend;236676.3690777305;192495.694999448;5.6045389175415;51.0361404418945;FS8257;Opglabbeek - Vallei van de Bosbeek;Opglabbeek;Opglabbeek;Limburg;copied observation;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;3.0;Planten;Oxalidaceae;2/06/2026;7132;S;vrij algemeen
122986769;122986769;Witte klaverzuring;Oxalis acetosella;;8;28/08/2016;1;verwilderd;onbekend;onbekend;onbekend;228289.6414373592;188231.5640625209;5.48407086;50.99900895;FS7452;  ;Genk;Genk;Limburg;copied observation;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;25.0;Planten;Oxalidaceae;2/06/2026;7132;S;vrij algemeen
116909411;116909411;Witte klaverzuring;Oxalis acetosella;;4;24/04/2016;1;ter plaatse;onbekend;onbekend;onbekend;230422.74902875617;186945.53561890495;5.51417165;50.98715796;FS7651;Genk - Stiemerbeekvallei;Genk;Genk;Limburg;copied observation;J;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;1;;25.0;Planten;Oxalidaceae;2/06/2026;7132;S;vrij algemeen
