wn_id;unieke_id;naam_nl;naam_lat;datum;maand;invoerdatum;aantal;gedrag;methode;kleed;geslacht;x;y;lon;lat;utm1;gebied;gemeente;deelgemeente;provincie;typewaarneming;zeker;status;embargo_datum;toestemming_wnr;bijzonderheden;precisie;soortgroep;familie;aanleverdatum;id_species;id_species_type;zeldzaamheid
142472646;142472646;Heidesabelsprinkhaan;Metrioptera brachyptera;2017-05-08;8;5/08/2017;1;ter plaatse;onbekend;onbekend;onbekend;206663.6920066063;212301.7763585104;5.17976432;51.21787582;FS5276;Mol - Buitengoor;Mol;Mol;Antwerpen;Site;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/1980;1;;10.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
88839846;88839846;Heidesabelsprinkhaan;Metrioptera brachyptera;;9;29/09/2014;2;ter plaatse;onbekend;onbekend;onbekend;223124.8422747004;188716.9084260864;5.41060005314648;51.0040460899472;FS6953;Zonhoven - Teut;Zonhoven;Zonhoven;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
79632032;79632032;Heidesabelsprinkhaan;Metrioptera brachyptera;;9;9/10/2013;1;ter plaatse;onbekend;onbekend;onbekend;185512.14265061103;210373.41393431835;4.876853;51.202234;FS3173;Kasterlee - Snepkensvijver;Kasterlee;Lichtaart;Antwerpen;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;10.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
143051968;143051968:1131272;Heidesabelsprinkhaan;Metrioptera brachyptera;;8;20/08/2017;1;ter plaatse;onbekend;imago;Vrouw;194104.79154848703;191925.4815436788;4.99755087106608;51.0358233414601;FS4055;Averbode Bos en Heide;Tessenderlo;Tessenderlo;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
142760274;142760274;Heidesabelsprinkhaan;Metrioptera brachyptera;;8;13/08/2017;1;ter plaatse;onbekend;imago;onbekend;207008.03858061752;213117.05129748865;5.1848207786478;51.2251694460989;FS5277;Mol - Klein Verkallen;Mol;Mol;Antwerpen;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
174592017;174592017;Heidesabelsprinkhaan;Metrioptera brachyptera;;6;16/06/2019;1;ter plaatse;onbekend;larve/nimf;onbekend;207056.2403358683;213134.63561835047;5.18551349639893;51.2253227233887;FS5277;Mol - Klein Verkallen;Mol;Mol;Antwerpen;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
143051968;143051968:1131273;Heidesabelsprinkhaan;Metrioptera brachyptera;;8;20/08/2017;1;ter plaatse;onbekend;imago;Man;194104.79154848703;191925.4815436788;4.99755087106608;51.0358233414601;FS4055;Averbode Bos en Heide;Tessenderlo;Tessenderlo;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/2007;1;;25.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
288010889;288010889;Heidesabelsprinkhaan;Metrioptera brachyptera;;9;15/09/2023;1;ter plaatse;onbekend;imago;onbekend;231333.26078431285;189395.1932211081;5.527682304382324;51.00904846191406;FS7753;Genk - Opglabbekerzavel;Genk;Genk;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1/01/1980;1;;2.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
64051695;64051695;Heidesabelsprinkhaan;Metrioptera brachyptera;;8;30/03/2012;5;ter plaatse;onbekend;imago;onbekend;199370.6397583981;232962.1916694716;5.07821631194;51.4042347977;FS4496;  ;Ravels;Weelde;Antwerpen;ingevoerd op kmhok niveau;J;Goedgekeurd op basis van expertoordeel;1/01/1980;1;225632_Bijzonderheden locatie: Hooge Mierde;500.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
64053357;64053357;Heidesabelsprinkhaan;Metrioptera brachyptera;;8;30/03/2012;1;ter plaatse;onbekend;onbekend;Man;199398.24007694933;230962.1724949144;5.07833799562;51.3862576113;FS4494;  ;Arendonk;Arendonk;Antwerpen;ingevoerd op kmhok niveau;J;Goedgekeurd op basis van expertoordeel;1/01/1980;1;227270_Bijzonderheden locatie: Moerbleek Hoge Mierde;500.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
64053365;64053365;Heidesabelsprinkhaan;Metrioptera brachyptera;;8;30/03/2012;1;ter plaatse;onbekend;onbekend;Vrouw;199370.6397583981;232962.1916694716;5.07821631194;51.4042347977;FS4496;  ;Ravels;Weelde;Antwerpen;ingevoerd op kmhok niveau;J;Goedgekeurd op basis van expertoordeel;1/01/1980;1;227278_Bijzonderheden locatie: Turfven Hoge Mierde;500.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
144996276;144996276;Heidesabelsprinkhaan;Metrioptera brachyptera;;10;14/10/2017;1;ter plaatse;onbekend;imago;Vrouw;174641.23177792787;224917.7457371429;4.72231123792767;51.3335273098497;FS1988;Rijkevorsel - De Bonte Klepper;Rijkevorsel;Rijkevorsel;Antwerpen;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;1;;25.0;Sprinkhanen en krekels;Tettigoniidae;2/06/2026;2298;S;algemeen
253775453;253775453;Heidesabelsprinkhaan;Metrioptera brachyptera;2022-08-31;8;2022-08-31;1;ter plaatse;onbekend;imago;Vrouw;196683.85554710063;192610.55906937085;5.03440597222222;51.0417789722222;FS4256;Gerhagen - Houterenberg;Tessenderlo;Tessenderlo;Limburg;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;2007-01-01;3;;999;Sprinkhanen en krekels;Tettigoniidae;2026-06-02;2298;S;algemeen
285839756;285839756;Heidesabelsprinkhaan;Metrioptera brachyptera;2023-08-26;8;2023-08-26;1;ter plaatse;onbekend;imago;Man;178000.34185663355;218365.81228755973;4.769997999999987;51.274485;FS2381;Oostmalle/Zoersel - Vliegveld (Niet toegankelijk);Malle;Oostmalle;Antwerpen;Site;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;30;Sprinkhanen en krekels;Tettigoniidae;2026-06-02;2298;S;algemeen
321468575;321468575;Heidesabelsprinkhaan;Metrioptera brachyptera;2024-07-27;7;2024-07-27;1;ter plaatse;onbekend;larve/nimf;Vrouw;177802.1755886602;218454.3149100067;4.767165184020996;51.27529007439818;FS2381;Oostmalle/Zoersel - Vliegveld (Niet toegankelijk);Malle;Oostmalle;Antwerpen;Site;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;30;Sprinkhanen en krekels;Tettigoniidae;2026-06-02;2298;S;algemeen
144886180;144886180;Heidesabelsprinkhaan;Metrioptera brachyptera;2017-10-10;10;2017-10-10;1;ter plaatse;gezien;imago;Vrouw;188530.20436452245;219940.9249966489;4.92105232;51.28803353;FS3383;Tielen - Tielenkamp (Ontoegankelijk);Turnhout;Turnhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;2018-10-10;4;;25;Sprinkhanen en krekels;Tettigoniidae;2026-06-02;2298;S;algemeen
161279891;161279891;Heidesabelsprinkhaan;Metrioptera brachyptera;2018-08-12;8;2018-08-13;1;ter plaatse;gehoord;imago;onbekend;194149.36326169877;191792.8235399472;4.99817024484403;51.0346275240493;FS4055;Averbode Bos en Heide - Tessenderlo;Tessenderlo;Tessenderlo;Limburg;copied observation;J;Goedgekeurd op basis van kennisregels - nabijheid;2007-01-01;4;;25;Sprinkhanen en krekels;Tettigoniidae;2026-06-02;2298;S;algemeen
365476982;365476982;Heidesabelsprinkhaan;Metrioptera brachyptera;2025-07-26;7;2025-07-28;1;baltsend / zingend;onbekend;imago;onbekend;154935.74637963274;232611.6962821269;4.439684;51.403187;FS0095;Grenspark Kalmthoutse Heide - Stappersven;Kalmthout;Kalmthout;Antwerpen;Bulk import;J;Goedgekeurd op basis van kennisregels - nabijheid;1980-01-01;4;Insectenwerkgroep Zuidwest-Brabant;2;Sprinkhanen en krekels;Tettigoniidae;2026-06-02;2298;S;algemeen
161236131;161236131;Heidesabelsprinkhaan;Metrioptera brachyptera;2018-08-12;8;2018-08-12;2;baltsend / zingend;gezien en gehoord;imago;Man;194081.06269541124;191868.7057228861;4.99720573;51.03531481;FS4055;Averbode Bos en Heide - Tessenderlo;Tessenderlo;Tessenderlo;Limburg;Site;J;Goedgekeurd op basis van kennisregels - nabijheid;1980-01-01;4;;10;Sprinkhanen en krekels;Tettigoniidae;2026-06-02;2298;S;algemeen
178324085;178324085;Heidesabelsprinkhaan;Metrioptera brachyptera;2019-08-19;8;2019-08-21;1;baltsend / zingend;gezien;imago;Man;180147.25420364237;218918.84956553392;4.80080838315636;51.27934726891227;FS2582;Lille - Kaulil - Gemeentebossen;Lille;Wechelderzande;Antwerpen;iObs;J;Goedgekeurd op basis van kennisregels - nabijheid;2007-01-01;4;;50;Sprinkhanen en krekels;Tettigoniidae;2026-06-02;2298;S;algemeen
49390352;49390352;Heidesabelsprinkhaan;Metrioptera brachyptera;2010-08-08;8;2010-08-08;23;baltsend / zingend;onbekend;imago;onbekend;166917.9150633142;213882.68374251013;4.61098015308;51.2346223178;FS1277;Schilde - Drijhoekbos;Schilde;Schilde;Antwerpen;Site;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;4;;999;Sprinkhanen en krekels;Tettigoniidae;2026-06-02;2298;S;algemeen
142526985;142526985;Heidesabelsprinkhaan;Metrioptera brachyptera;2017-08-06;8;2017-08-07;1;ter plaatse;onbekend;onbekend;onbekend;189079.2453893425;229252.17360228207;4.92993192;51.37168351;FS3492;Zwartwater;Turnhout;Turnhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;2007-01-01;3;;25;Sprinkhanen en krekels;Tettigoniidae;2026-06-02;2298;S;algemeen
179916920;179916920;Heidesabelsprinkhaan;Metrioptera brachyptera;2019-09-21;9;2019-09-21;1;baltsend / zingend;onbekend;imago;Man;194042.9080269236;191934.77170273848;4.99666976928711;51.0359115600586;FS3955;Averbode Bos en Heide - Tessenderlo;Tessenderlo;Tessenderlo;Limburg;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;2007-01-01;4;;25;Sprinkhanen en krekels;Tettigoniidae;2026-06-02;2298;S;algemeen
