wn_id;unieke_id;naam_nl;naam_lat;datum;maand;invoerdatum;aantal;gedrag;methode;kleed;geslacht;x;y;lon;lat;utm1;gebied;gemeente;deelgemeente;provincie;typewaarneming;zeker;status;embargo_datum;toestemming_wnr;bijzonderheden;precisie;soortgroep;familie;aanleverdatum;id_species;id_species_type;zeldzaamheid
68417591;68417591;Moerassmele;Deschampsia setacea;;5;14/05/2012;1;ter plaatse;onbekend;vegetatief;onbekend;189324.7991627952;228314.57456365973;4.93335540378;51.3632400097;FS3491;Turnhouts Vennengebied;Turnhout;Turnhout;Antwerpen;Unknown;J;Goedgekeurd op basis van expertoordeel;1/01/2100;1;zeer puntig tongetje_ aan rand van ven enkele meters verwijderd van tweede den;10.0;Planten;Poaceae;2/06/2026;2472;S;zeer zeldzaam
108889854;108889854;Moerassmele;Deschampsia setacea;;9;24/09/2015;1;ter plaatse;onbekend;onbekend;onbekend;189372.6316591336;228279.0346254632;4.93403823114932;51.3629173161462;FS3491;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;25.0;Planten;Poaceae;2/06/2026;2472;S;zeer zeldzaam
76265415;76265415;Moerassmele;Deschampsia setacea;;5;22/05/2013;1;ter plaatse;onbekend;onbekend;onbekend;189517.41529427387;228367.82213143448;4.9361265826519;51.363705365525;FS3492;Turnhouts Vennengebied;Turnhout;Turnhout;Antwerpen;Site;J;Goedgekeurd op basis van bewijsmateriaal;1/01/1980;1;;100.0;Planten;Poaceae;2/06/2026;2472;S;zeer zeldzaam
108889855;108889855;Moerassmele;Deschampsia setacea;;9;24/09/2015;1;ter plaatse;onbekend;onbekend;onbekend;189374.1209785556;228283.5597986076;4.93406010791659;51.3629578845575;FS3491;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;1/01/2007;1;;25.0;Planten;Poaceae;2/06/2026;2472;S;zeer zeldzaam
118283010;118283010;Moerassmele;Deschampsia setacea;2007-08-01;8;2016-05-10;50;ter plaatse;onbekend;onbekend;onbekend;183972.6752932055;194535.05113000888;4.8533464907814;51.059963658104;FS2958;Herselt - Goor - Asbroek - Het Goor;Hulshout;Westmeerbeek;Antwerpen;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;Aanvulling bij waarneming van FON (Chris Symons en anderen): Op de meeste geplagde panden ten zuiden van het verlengde van de Engelsen Dijk aanwezig_ stond voordien ook op enkele panden ten noorden van die dijk (ten ZO van het vennetje).De soort kwam op de meeste panden voor en was vooral te vinden aan de grachtranden_ waar minder diep werd geplagd. ;100;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
78752814;78752814;Moerassmele;Deschampsia setacea;2013-08-28;8;2013-08-28;1;ter plaatse;onbekend;onbekend;onbekend;189539.5327456328;228568.89048823717;4.93646621704;51.3655109643;FS3492;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;100;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
254375185;254375185;Moerassmele;Deschampsia setacea;2022-09-06;9;2022-09-08;1;ter plaatse;onbekend;onbekend;onbekend;189659.40231128328;228477.06655328907;4.93817710876465;51.3646774291992;FS3492;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;2007-01-01;3;;6;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
316808415;316808415;Moerassmele;Deschampsia setacea;2024-06-29;6;2024-06-29;1;ter plaatse;onbekend;onbekend;onbekend;189540.49179773044;228569.01306661405;4.9364799999999605;51.365512;FS3492;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;copied observation;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;4;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
68410547;68410547;Moerassmele;Deschampsia setacea;2012-05-14;5;2012-05-14;1;ter plaatse;onbekend;onbekend;onbekend;189551.89923986103;228515.3224914484;4.93663787842;51.3650286663;FS3492;Turnhouts Vennengebied;Turnhout;Turnhout;Antwerpen;Unknown;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;10;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
118824132;118824132;Moerassmele;Deschampsia setacea;2016-05-17;5;2016-05-17;1;ter plaatse;onbekend;onbekend;onbekend;189537.63952410448;228569.66104539484;4.93643912;51.36551802;FS3492;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;2007-01-01;3;;25;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
79042774;79042774;Moerassmele;Deschampsia setacea;2013-09-10;9;2013-09-11;3;ter plaatse;onbekend;onbekend;onbekend;189622.9246890046;228608.28555724304;4.93766784668;51.3658592874;FS3492;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;10;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
68403843;68403843;Moerassmele;Deschampsia setacea;2012-05-13;5;2012-05-13;1;ter plaatse;onbekend;onbekend;onbekend;189421.1387278221;228371.76865298956;4.93474478805;51.3637474471;FS3492;Turnhouts Vennengebied;Turnhout;Turnhout;Antwerpen;Unknown;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;100;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
69629474;69629474;Moerassmele;Deschampsia setacea;2012-07-06;7;2012-07-06;2;ter plaatse;onbekend;bloeiend;onbekend;189318.9108343828;228449.9948056452;4.93328566635;51.364457515;FS3492;Turnhouts Vennengebied;Turnhout;Turnhout;Antwerpen;Unknown;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;10;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
77155420;77155420;Moerassmele;Deschampsia setacea;2013-06-27;6;2013-06-28;2;ter plaatse;onbekend;bloeiend;onbekend;189536.48362745377;228573.98929070125;4.936423;51.365557;FS3492;Turnhouts Vennengebied;Turnhout;Turnhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;2007-01-01;3;;10;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
144104767;144104767;Moerassmele;Deschampsia setacea;2017-09-16;9;2017-09-16;1;ter plaatse;onbekend;onbekend;onbekend;189405.74410733223;228311.96703083903;4.93451722;51.36321103;FS3491;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;10;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
77155417;77155417;Moerassmele;Deschampsia setacea;2013-06-27;6;2013-06-28;25;ter plaatse;onbekend;bloeiend;onbekend;189374.49691164223;228251.5313568488;4.934062;51.36267;FS3491;Turnhouts Vennengebied;Turnhout;Turnhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;2007-01-01;3;;10;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
141251631;141251631;Moerassmele;Deschampsia setacea;2017-07-06;7;2017-07-06;1;ter plaatse;onbekend;onbekend;onbekend;189373.5331722856;228278.1774014011;4.93405108;51.36290955;FS3491;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;2018-07-06;3;;25;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
270487564;270487564;Moerassmele;Deschampsia setacea;2023-05-05;5;2023-05-05;8;ter plaatse;veldwaarneming;vegetatief;onbekend;195086.72025329637;227716.655199809;5.016001909817305;51.35744309377937;FS4091;Ravels - Het Kijkverdriet;Ravels;Ravels;Antwerpen;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;15;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
218066830;218066830;Moerassmele;Deschampsia setacea;2021-06-24;6;2021-06-24;1;ter plaatse;onbekend;onbekend;onbekend;189544.03504199977;228592.47877149004;4.93653345108032;51.36572265625;FS3492;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van expertoordeel;2025-07-24;3;;2;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
98055749;98055749;Moerassmele;Deschampsia setacea;2014-07-20;7;2015-02-17;1;ter plaatse;onbekend;vegetatief;onbekend;195149.1396632464;227879.91635489184;5.01691840589;51.3589055104;FS4091;Ravels - Het Kijkverdriet;Ravels;Ravels;Antwerpen;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;10;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
84765875;84765875;Moerassmele;Deschampsia setacea;2014-05-19;5;2014-05-24;1;ter plaatse;onbekend;onbekend;onbekend;189541.79287633265;228407.8715167297;4.93648096919;51.3640636364;FS3492;Turnhouts Vennengebied - Haverven;Turnhout;Turnhout;Antwerpen;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;100;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
86678509;86678509;Moerassmele;Deschampsia setacea;2007-06-30;6;2014-07-26;1;ter plaatse;onbekend;vegetatief;onbekend;185177.24743667876;190627.2993202396;4.87015128136;51.0247657683;FS3154;Herselt - Langdonken;Herselt;Herselt;Antwerpen;Site;J;Goedgekeurd op basis van expertoordeel;1980-01-01;3;;100;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
76299114;76299114;Moerassmele;Deschampsia setacea;2013-05-22;5;2013-05-24;1;ter plaatse;onbekend;onbekend;onbekend;189603.38508491716;228461.30842914712;4.9373711273074;51.364539664522;FS3492;Turnhouts Vennengebied;Turnhout;Turnhout;Antwerpen;Site;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;10;Planten;Poaceae;2026-06-02;2472;S;zeer zeldzaam
