wn_id;unieke_id;naam_nl;naam_lat;datum;maand;invoerdatum;aantal;gedrag;methode;kleed;geslacht;x;y;lon;lat;utm1;gebied;gemeente;deelgemeente;provincie;typewaarneming;zeker;status;embargo_datum;toestemming_wnr;bijzonderheden;precisie;soortgroep;familie;aanleverdatum;id_species;id_species_type;zeldzaamheid
214346341;214346341;Beekprik;Lampetra planeri;2021-05-18;5;2021-05-20;1;ter plaatse;vangst;lengte 5-10 cm;onbekend;182359.07348495425;208568.89336236008;4.83158;51.1862;FS2872;  ;Herentals;Herentals;Antwerpen;iObs;J;Goedgekeurd op basis van bewijsmateriaal;2007-01-01;4;Bijvangst waterbodemstaalname;5;Vissen;Petromyzonidae;2026-07-08;2154;S;zeldzaam
271296185;271296185;Beekprik;Lampetra planeri;2023-05-11;5;2023-05-11;1;ter plaatse;vangst (electrisch);larve;onbekend;199497.01217739747;203412.881931684;5.075984000000062;51.138641;FS4567;  ;Meerhout;Meerhout;Antwerpen;Site;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;5;Vissen;Petromyzonidae;2026-07-08;2154;S;zeldzaam
309641207;309641207;Beekprik;Lampetra planeri;2024-05-15;5;2024-05-15;1;ter plaatse;vangst;juveniel;onbekend;228432.74585345268;219691.29873166885;5.492897999999968;51.281738;FS7384;Hamont-Achel - Beverbeek KULeuven;Hamont-Achel;Achel;Limburg;ObsIdentify;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;Vangst met van veengrijper;19;Vissen;Petromyzonidae;2026-07-08;2154;S;zeldzaam
214162193;214162193;Beekprik;Lampetra planeri;2021-05-18;5;2021-05-18;1;ter plaatse;gezien;juveniel;onbekend;182380.82201786136;208582.82483054884;4.8318923;51.186324;FS2872;  ;Herentals;Herentals;Antwerpen;Site;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;Vangst met van veengrijper;5;Vissen;Petromyzonidae;2026-07-08;2154;S;zeldzaam
241879215;241879215;Beekprik;Lampetra planeri;2022-05-17;5;2022-05-17;1;ter plaatse;vangst (electrisch);onbekend;onbekend;199584.49839500905;203391.24300906807;5.077230999999983;51.138439;FS4567;  ;Meerhout;Meerhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;2007-01-01;3;;5;Vissen;Petromyzonidae;2026-07-08;2154;S;zeldzaam
201761962;201761962;Beekprik;Lampetra planeri;2020-10-12;10;2020-10-16;3;ter plaatse;vangst (electrisch);onbekend;onbekend;195064.8251047529;204565.9539969061;5.012802;51.149368;FS4068;Geel/Balen - Grote Netewoud;Geel;Geel;Antwerpen;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;2007-01-01;4;;25;Vissen;Petromyzonidae;2026-07-08;2154;S;zeldzaam
309667047;309667047;Beekprik;Lampetra planeri;2024-05-15;5;2024-05-15;1;ter plaatse;onbekend;onbekend;onbekend;199494.622596202;203407.3074326692;5.075949099722222;51.13859109972222;FS4567;  ;Meerhout;Meerhout;Antwerpen;ObsIdentify;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;999;Vissen;Petromyzonidae;2026-07-08;2154;S;zeldzaam
241915517;241915517;Beekprik;Lampetra planeri;2022-05-17;5;2022-05-17;2;ter plaatse;onbekend;onbekend;onbekend;199585.24777276476;203389.14797742385;5.07724142074585;51.1384201049805;FS4567;  ;Meerhout;Meerhout;Antwerpen;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;2007-01-01;3;;3;Vissen;Petromyzonidae;2026-07-08;2154;S;zeldzaam
271204243;271204243;Beekprik;Lampetra planeri;2023-05-11;5;2023-05-11;1;ter plaatse;onbekend;onbekend;onbekend;199497.2007465037;203398.24240915943;5.0759847;51.1385094;FS4567;  ;Meerhout;Meerhout;Antwerpen;ObsIdentify;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;12;Vissen;Petromyzonidae;2026-07-08;2154;S;zeldzaam
309669043;309669043;Beekprik;Lampetra planeri;2024-05-15;5;2024-05-15;3;ter plaatse;vangst (electrisch);onbekend;onbekend;199494.13855247537;203405.95664847083;5.075941999999941;51.138579;FS4567;  ;Meerhout;Meerhout;Antwerpen;iObs;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;4;;4;Vissen;Petromyzonidae;2026-07-08;2154;S;zeldzaam
309653451;309653451;Beekprik;Lampetra planeri;2024-05-15;5;2024-05-15;1;ter plaatse;onbekend;onbekend;onbekend;200355.5483241357;203510.63288064767;5.0882638;51.13944539972222;FS4667;Meerhout - Verloren Schaap;Meerhout;Meerhout;Antwerpen;ObsIdentify;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;999;Vissen;Petromyzonidae;2026-07-08;2154;S;zeldzaam
