wn_id;unieke_id;naam_nl;naam_lat;datum;maand;invoerdatum;aantal;gedrag;methode;kleed;geslacht;x;y;lon;lat;utm1;gebied;gemeente;deelgemeente;provincie;typewaarneming;zeker;status;embargo_datum;toestemming_wnr;bijzonderheden;precisie;soortgroep;familie;aanleverdatum;id_species;id_species_type;zeldzaamheid
213075249;213075249;Tapuit;Oenanthe oenanthe;2021-05-08;5;2021-05-09;1;ter plaatse;onbekend;onbekend;onbekend;153142.22909073654;232146.42219189557;4.413908;51.399018;ES9895;Grenspark Kalmthoutse Heide - Zwarte Heuvelen;Kalmthout;Kalmthout;Antwerpen;Site;J;Goedgekeurd op basis van kennisregels - automatische beeldherkenning (NIA);1980-01-01;4;;30;Vogels;Muscicapidae;2026-07-08;46;S;vrij algemeen
395192495;395192495;Tapuit;Oenanthe oenanthe;2026-04-29;4;2026-04-29;1;ter plaatse;onbekend;onbekend;Man;163067.63492983556;235218.68255969323;4.556629657745361;51.42648962425214;FS0898;Wuustwezel - De Wezelse Heide;Wuustwezel;Wuustwezel;Antwerpen;Site;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;15;Vogels;Muscicapidae;2026-07-08;46;S;vrij algemeen
213073125;213073125;Tapuit;Oenanthe oenanthe;2021-05-08;5;2021-05-09;1;ter plaatse;onbekend;onbekend;onbekend;152870.17019033857;232539.46509807464;4.4100022;51.402552;ES9895;Grenspark Kalmthoutse Heide - Zwarte Heuvelen;Kalmthout;Kalmthout;Antwerpen;Site;J;Goedgekeurd op basis van kennisregels - automatische beeldherkenning (NIA);1980-01-01;4;;30;Vogels;Muscicapidae;2026-07-08;46;S;vrij algemeen
213067730;213067730;Tapuit;Oenanthe oenanthe;2021-05-08;5;2021-05-09;2;baltsend / zingend;onbekend;onbekend;onbekend;153091.3372788981;232286.4711586712;4.413178;51.400277;ES9895;Grenspark Kalmthoutse Heide - Zwarte Heuvelen;Kalmthout;Kalmthout;Antwerpen;Site;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;4;2x tapuit_ 2x roodborsttapuit;25;Vogels;Muscicapidae;2026-07-08;46;S;vrij algemeen
394322720;394322720;Tapuit;Oenanthe oenanthe;2026-04-25;4;2026-04-25;1;ter plaatse;onbekend;onbekend;onbekend;162524.37927392966;235005.1918000076;4.548811999999998;51.424583;FS0798;Kalmthout - De Maatjes;Wuustwezel;Wuustwezel;Antwerpen;Site;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;4;;3;Vogels;Muscicapidae;2026-07-08;46;S;vrij algemeen
213067205;213067205;Tapuit;Oenanthe oenanthe;2021-05-08;5;2021-05-09;1;ter plaatse;onbekend;onbekend;onbekend;153091.3372788981;232286.4711586712;4.413178;51.400277;ES9895;Grenspark Kalmthoutse Heide - Zwarte Heuvelen;Kalmthout;Kalmthout;Antwerpen;Site;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;4;en roodborsttapuit (koppel_ vrouwtje buiten beeld);30;Vogels;Muscicapidae;2026-07-08;46;S;vrij algemeen
394525391;394525391;Tapuit;Oenanthe oenanthe;2026-04-26;4;2026-04-26;1;ter plaatse;gezien;onbekend;onbekend;153251.66642237926;196356.03186840375;4.41515440763831;51.07732212269694;ES9959;Heindonk - Bovenzanden;Willebroek;Heindonk;Antwerpen;iObs;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;4;;20;Vogels;Muscicapidae;2026-07-08;46;S;vrij algemeen
213073216;213073216;Tapuit;Oenanthe oenanthe;2021-05-08;5;2021-05-09;1;ter plaatse;onbekend;onbekend;onbekend;152870.1663226515;232521.66299265064;4.410002;51.402392;ES9895;Grenspark Kalmthoutse Heide - Zwarte Heuvelen;Kalmthout;Kalmthout;Antwerpen;Site;J;Goedgekeurd op basis van kennisregels - automatische beeldherkenning (NIA);1980-01-01;4;;30;Vogels;Muscicapidae;2026-07-08;46;S;vrij algemeen
271053121;271053121;Tapuit;Oenanthe oenanthe;2023-05-09;5;2023-05-09;4;ter plaatse;onbekend;onbekend;onbekend;162329.9978253913;234924.55146680865;4.546014785766602;51.42386245727539;FS0798;Wuustwezel - De Wezelse Heide;Wuustwezel;Wuustwezel;Antwerpen;ObsMapp;J;Goedgekeurd op basis van bewijsmateriaal;1980-01-01;3;;8;Vogels;Muscicapidae;2026-07-08;46;S;vrij algemeen
271053119;271053119;Tapuit;Oenanthe oenanthe;2023-05-09;5;2023-05-09;1;ter plaatse;onbekend;onbekend;onbekend;162459.62724967164;234977.9188032383;4.547880172729492;51.4243392944336;FS0798;Wuustwezel - De Wezelse Heide;Wuustwezel;Wuustwezel;Antwerpen;ObsMapp;J;Goedgekeurd op basis van kennisregels - nabijheid;1980-01-01;3;;9;Vogels;Muscicapidae;2026-07-08;46;S;vrij algemeen
